Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4429-325A-250502@203
Wafer number	3
Date	2025/05/02
Time	16:32:34

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	2.000E-03	0.000E+00	4.000E-10	4.300E-09	3.701E+00	2.889E+02	2.910E+02	8.260E-08	1.107E-07	3.000E-10	3.000E-10	4.200E-09	2.800E-09	3.701E+00	
2	10	5	1	1.000E-03	0.000E+00	1.100E-09	1.000E-09	3.559E+00	2.909E+02	2.923E+02	8.410E-08	1.127E-07	3.400E-09	3.000E-10	1.300E-09	8.000E-10	3.558E+00	
3	11	5	1	1.000E-03	0.000E+00	2.200E-09	1.400E-09	3.523E+00	2.918E+02	2.929E+02	8.630E-08	1.131E-07	1.100E-09	4.000E-09	4.000E-10	1.900E-09	3.521E+00	
4	12	5	1	2.000E-03	1.000E-08	5.000E-10	6.900E-09	3.566E+00	2.920E+02	2.930E+02	8.620E-08	1.144E-07	2.000E-10	1.400E-09	2.000E-09	5.700E-09	3.566E+00	
5	13	5	1	1.000E-03	3.000E-08	7.000E-10	1.000E-10	3.516E+00	2.918E+02	2.930E+02	8.620E-08	1.130E-07	1.900E-09	4.000E-09	3.800E-09	1.000E-09	3.517E+00	
6	14	6	1	2.000E-03	0.000E+00	3.900E-09	3.200E-09	3.445E+00	2.922E+02	2.932E+02	9.020E-08	1.187E-07	2.200E-09	4.000E-10	4.500E-09	6.100E-09	3.445E+00	
7	13	6	1	1.000E-03	1.000E-08	1.900E-09	3.800E-09	3.462E+00	2.918E+02	2.931E+02	9.160E-08	1.212E-07	5.100E-09	1.500E-09	3.400E-09	3.800E-09	3.461E+00	
8	12	6	1	2.000E-03	1.000E-08	2.000E-10	6.000E-10	3.539E+00	2.917E+02	2.929E+02	9.060E-08	1.199E-07	4.800E-09	2.800E-09	1.600E-09	5.000E-10	3.539E+00	
9	11	6	1	1.000E-03	3.000E-08	8.000E-10	1.700E-09	3.497E+00	2.914E+02	2.927E+02	9.160E-08	1.213E-07	5.300E-09	2.000E-09	2.000E-10	2.400E-09	3.497E+00	
10	10	6	1	1.000E-03	3.000E-08	5.000E-10	1.500E-09	3.491E+00	2.914E+02	2.925E+02	9.080E-08	1.199E-07	3.500E-09	1.000E-09	5.000E-10	1.300E-09	3.490E+00	
11	9	6	1	1.000E-03	2.000E-08	1.800E-09	1.000E-10	3.597E+00	2.914E+02	2.925E+02	8.480E-08	1.134E-07	3.000E-10	6.000E-10	4.600E-09	1.900E-09	3.597E+00	
12	8	6	1	1.000E-03	3.000E-08	5.000E-10	4.000E-10	3.546E+00	2.895E+02	2.913E+02	8.310E-08	1.100E-07	5.800E-09	3.000E-10	2.200E-09	2.900E-09	3.545E+00	
13	7	7	1	2.000E-03	1.000E-08	3.200E-09	2.000E-10	3.538E+00	2.894E+02	2.915E+02	8.170E-08	1.087E-07	8.000E-10	3.000E-10	2.100E-09	4.700E-09	3.538E+00	
14	8	7	1	1.000E-03	3.000E-08	2.300E-09	5.000E-09	3.574E+00	2.914E+02	2.925E+02	8.610E-08	1.137E-07	2.100E-09	1.000E-10	7.000E-10	5.900E-09	3.575E+00	
15	9	7	1	1.000E-03	2.000E-08	1.500E-09	4.300E-09	3.588E+00	2.913E+02	2.924E+02	9.010E-08	1.197E-07	5.800E-09	1.000E-09	1.000E-09	1.700E-09	3.587E+00	
16	10	7	1	1.000E-03	1.000E-08	4.000E-10	1.900E-09	3.520E+00	2.907E+02	2.919E+02	9.450E-08	1.239E-07	1.500E-09	2.600E-09	1.100E-09	1.600E-09	3.521E+00	
17	11	7	1	1.000E-03	3.000E-08	8.000E-10	2.200E-09	3.507E+00	2.901E+02	2.915E+02	9.490E-08	1.262E-07	2.600E-09	2.000E-09	2.300E-09	1.600E-09	3.506E+00	
18	12	7	1	1.000E-03	2.000E-08	1.200E-09	5.000E-10	3.554E+00	2.902E+02	2.918E+02	9.710E-08	1.275E-07	3.700E-09	1.000E-10	1.800E-09	4.000E-10	3.554E+00	
19	13	7	1	1.000E-03	0.000E+00	3.700E-09	4.000E-10	3.499E+00	2.906E+02	2.921E+02	9.590E-08	1.274E-07	1.500E-09	2.000E-10	1.700E-09	2.600E-09	3.499E+00	
20	14	7	1	2.000E-03	0.000E+00	1.800E-09	4.300E-09	3.475E+00	2.912E+02	2.926E+02	9.470E-08	1.248E-07	5.500E-09	2.600E-09	1.400E-09	3.400E-09	3.476E+00	
21	15	7	1	2.000E-03	0.000E+00	1.300E-09	1.000E-10	3.672E+00	2.919E+02	2.930E+02	8.950E-08	1.185E-07	7.000E-10	1.000E-10	2.600E-09	1.900E-09	3.672E+00	
22	16	8	1	1.000E-03	1.000E-08	5.000E-10	2.400E-09	3.513E+00	2.917E+02	2.928E+02	9.010E-08	1.192E-07	2.900E-09	2.700E-09	1.000E-09	2.000E-09	3.512E+00	
23	15	8	1	1.000E-03	2.000E-08	1.000E-09	2.500E-09	3.501E+00	2.912E+02	2.925E+02	9.620E-08	1.253E-07	2.800E-09	4.300E-09	0.000E+00	1.200E-09	3.501E+00	
24	14	8	1	1.000E-03	1.000E-08	1.000E-09	6.000E-10	3.455E+00	2.898E+02	2.913E+02	9.910E-08	1.317E-07	4.800E-09	5.000E-10	1.000E-09	7.000E-10	3.454E+00	
25	13	8	1	0.000E+00	1.000E-08	2.000E-09	1.100E-09	3.460E+00	2.892E+02	2.906E+02	9.870E-08	1.320E-07	1.300E-09	0.000E+00	7.000E-10	6.000E-10	3.460E+00	
26	12	8	1	1.000E-03	5.000E-08	2.400E-09	1.400E-09	3.485E+00	2.888E+02	2.900E+02	1.005E-07	1.332E-07	3.300E-09	4.600E-09	5.000E-10	2.000E-10	3.486E+00	
27	11	8	1	1.000E-03	2.000E-08	1.400E-09	5.000E-09	3.483E+00	2.887E+02	2.900E+02	9.950E-08	1.319E-07	2.000E-10	2.600E-09	2.800E-09	1.400E-09	3.483E+00	
