Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4429-325A-250502@203
Wafer number	10
Date	2025/05/02
Time	17:17:03

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	2.000E-03	3.000E-08	3.700E-09	1.900E-09	3.770E+00	2.877E+02	2.900E+02	9.130E-08	1.207E-07	1.300E-09	7.000E-10	7.000E-09	2.000E-10	3.771E+00	
2	10	5	1	1.000E-03	0.000E+00	3.000E-10	5.100E-09	3.689E+00	2.900E+02	2.916E+02	9.030E-08	1.198E-07	1.600E-09	4.000E-10	2.700E-09	1.400E-09	3.688E+00	
3	11	5	1	1.000E-03	0.000E+00	2.900E-09	3.000E-10	3.724E+00	2.911E+02	2.922E+02	8.960E-08	1.179E-07	3.300E-09	5.800E-09	3.000E-10	3.600E-09	3.722E+00	
4	12	5	1	1.000E-03	0.000E+00	4.000E-10	1.000E-09	3.773E+00	2.911E+02	2.923E+02	8.920E-08	1.176E-07	2.500E-09	2.600E-09	0.000E+00	1.600E-09	3.772E+00	
5	13	5	1	1.000E-03	3.000E-08	0.000E+00	1.000E-09	3.767E+00	2.908E+02	2.921E+02	8.860E-08	1.161E-07	0.000E+00	4.600E-09	5.200E-09	1.300E-09	3.767E+00	
6	14	6	1	1.000E-03	3.000E-08	2.200E-09	9.000E-10	3.722E+00	2.913E+02	2.924E+02	9.000E-08	1.187E-07	2.400E-09	3.300E-09	1.300E-09	3.000E-10	3.721E+00	
7	13	6	1	1.000E-03	6.000E-08	3.100E-09	1.000E-10	3.626E+00	2.913E+02	2.924E+02	9.280E-08	1.232E-07	2.000E-09	2.800E-09	4.500E-09	0.000E+00	3.626E+00	
8	12	6	1	1.000E-03	0.000E+00	7.000E-10	4.500E-09	3.681E+00	2.911E+02	2.923E+02	9.480E-08	1.246E-07	3.900E-09	5.200E-09	2.000E-09	3.200E-09	3.681E+00	
9	11	6	1	1.000E-03	2.000E-08	6.000E-10	1.100E-09	3.620E+00	2.911E+02	2.922E+02	9.430E-08	1.239E-07	3.200E-09	1.500E-09	1.200E-09	8.000E-10	3.619E+00	
10	10	6	1	1.000E-03	3.000E-08	2.800E-09	2.300E-09	3.631E+00	2.909E+02	2.921E+02	9.420E-08	1.245E-07	5.000E-10	1.600E-09	2.700E-09	1.700E-09	3.631E+00	
11	9	6	1	1.000E-03	0.000E+00	1.400E-09	7.000E-10	3.671E+00	2.907E+02	2.920E+02	9.420E-08	1.249E-07	2.600E-09	1.300E-09	1.700E-09	2.000E-09	3.671E+00	
12	8	6	1	0.000E+00	1.000E-08	1.500E-09	4.000E-10	3.645E+00	2.881E+02	2.902E+02	9.290E-08	1.242E-07	6.700E-09	1.500E-09	1.100E-09	6.000E-10	3.645E+00	
13	7	7	1	2.000E-03	1.000E-08	4.000E-10	3.100E-09	3.640E+00	2.885E+02	2.907E+02	9.020E-08	1.201E-07	4.300E-09	1.600E-09	3.200E-09	2.700E-09	3.639E+00	
14	8	7	1	1.000E-03	1.000E-08	3.200E-09	1.600E-09	3.619E+00	2.909E+02	2.922E+02	9.490E-08	1.231E-07	3.000E-10	3.200E-09	3.500E-09	3.800E-09	3.619E+00	
15	9	7	1	1.000E-03	2.000E-08	1.700E-09	3.000E-09	3.623E+00	2.909E+02	2.921E+02	9.630E-08	1.271E-07	1.300E-09	1.100E-09	4.100E-09	1.100E-09	3.623E+00	
16	10	7	3	1.000E-03	99.99													
17	11	7	1	1.000E-03	2.000E-08	1.700E-09	1.400E-09	3.616E+00	2.896E+02	2.911E+02	9.770E-08	1.295E-07	3.400E-09	3.700E-09	2.300E-09	2.100E-09	3.616E+00	
18	12	7	1	1.000E-03	3.000E-08	4.100E-09	8.000E-10	3.697E+00	2.896E+02	2.911E+02	9.680E-08	1.293E-07	5.100E-09	6.000E-10	4.000E-10	9.000E-10	3.696E+00	
19	13	7	1	1.000E-03	7.000E-08	1.300E-09	2.100E-09	3.564E+00	2.901E+02	2.915E+02	9.910E-08	1.303E-07	3.000E-09	1.300E-09	7.000E-10	2.400E-09	3.563E+00	
20	14	7	1	1.000E-03	2.000E-08	1.400E-09	4.900E-09	3.619E+00	2.908E+02	2.920E+02	9.600E-08	1.270E-07	3.100E-09	3.000E-09	2.800E-09	2.100E-09	3.618E+00	
21	15	7	1	2.000E-03	0.000E+00	2.900E-09	9.000E-10	3.848E+00	2.912E+02	2.922E+02	9.380E-08	1.228E-07	1.400E-09	1.800E-09	3.300E-09	3.000E-10	3.849E+00	
22	16	8	1	1.000E-03	1.000E-08	2.100E-09	8.000E-10	3.702E+00	2.909E+02	2.920E+02	9.400E-08	1.231E-07	3.000E-10	1.200E-09	1.800E-09	1.200E-09	3.702E+00	
23	15	8	1	1.000E-03	1.000E-08	1.700E-09	2.800E-09	3.703E+00	2.904E+02	2.918E+02	9.860E-08	1.296E-07	4.400E-09	1.000E-10	2.800E-09	2.000E-10	3.703E+00	
24	14	8	1	1.000E-03	3.000E-08	1.400E-09	3.600E-09	3.563E+00	2.893E+02	2.908E+02	1.003E-07	1.323E-07	3.300E-09	1.100E-09	1.600E-09	2.600E-09	3.563E+00	
25	13	8	1	2.000E-03	0.000E+00	1.700E-09	1.400E-09	3.561E+00	2.888E+02	2.900E+02	1.006E-07	1.344E-07	2.900E-09	2.000E-09	3.200E-09	1.400E-09	3.560E+00	
26	12	8	1	1.000E-03	0.000E+00	1.400E-09	1.900E-09	3.625E+00	2.884E+02	2.895E+02	1.016E-07	1.354E-07	4.200E-09	2.000E-09	1.700E-09	3.700E-09	3.625E+00	
27	11	8	1	2.000E-03	1.000E-08	2.500E-09	1.200E-09	3.611E+00	2.886E+02	2.898E+02	1.004E-07	1.339E-07	4.700E-09	1.500E-09	2.000E-09	2.000E-09	3.611E+00	
28	10	8	1	2.000E-03	0.000E+00	1.300E-09	5.300E-09	3.604E+00	2.893E+02	2.903E+02	9.830E-08	1.312E-07	9.200E-09	2.000E-10	1.400E-09	4.300E-09	3.604E+00	
