Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4429-325A-250502@203
Wafer number	19
Date	2025/05/02
Time	18:17:36

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	3	1.000E-03	99.99													
2	10	5	1	1.000E-03	2.000E-08	2.900E-09	9.000E-10	3.639E+00	2.910E+02	2.923E+02	8.080E-08	1.069E-07	3.600E-09	0.000E+00	2.000E-10	7.000E-10	3.638E+00	
3	11	5	1	1.000E-03	0.000E+00	3.100E-09	3.200E-09	3.640E+00	2.919E+02	2.929E+02	7.980E-08	1.062E-07	1.900E-09	2.000E-10	1.000E-10	2.600E-09	3.640E+00	
4	12	5	1	0.000E+00	0.000E+00	2.200E-09	3.300E-09	3.757E+00	2.921E+02	2.932E+02	7.940E-08	1.040E-07	0.000E+00	2.700E-09	3.800E-09	1.600E-09	3.756E+00	
5	13	5	1	0.000E+00	3.000E-08	1.300E-09	2.700E-09	3.731E+00	2.919E+02	2.928E+02	7.880E-08	1.027E-07	3.800E-09	1.600E-09	6.000E-10	2.800E-09	3.731E+00	
6	14	6	1	1.000E-03	0.000E+00	3.600E-09	1.800E-09	3.636E+00	2.925E+02	2.932E+02	8.120E-08	1.064E-07	3.500E-09	1.600E-09	1.000E-10	6.000E-10	3.635E+00	
7	13	6	1	0.000E+00	5.000E-08	1.000E-09	0.000E+00	3.621E+00	2.925E+02	2.933E+02	8.350E-08	1.103E-07	2.100E-09	2.300E-09	1.200E-09	2.100E-09	3.620E+00	
8	12	6	1	0.000E+00	1.000E-08	3.500E-09	1.000E-10	3.670E+00	2.922E+02	2.931E+02	8.330E-08	1.103E-07	6.000E-09	7.000E-10	8.000E-10	1.800E-09	3.670E+00	
9	11	6	1	1.000E-03	0.000E+00	1.900E-09	1.000E-09	3.614E+00	2.920E+02	2.929E+02	8.480E-08	1.116E-07	1.500E-09	2.100E-09	4.000E-10	7.000E-10	3.612E+00	
10	10	6	1	1.000E-03	1.000E-08	2.900E-09	4.000E-10	3.609E+00	2.918E+02	2.928E+02	8.470E-08	1.116E-07	5.000E-10	0.000E+00	3.900E-09	1.700E-09	3.609E+00	
11	9	6	1	1.000E-03	8.000E-08	1.900E-09	3.000E-10	3.640E+00	2.915E+02	2.925E+02	8.160E-08	1.086E-07	5.000E-09	1.600E-09	5.700E-09	1.400E-09	3.640E+00	
12	8	6	1	1.000E-03	0.000E+00	8.000E-10	3.900E-09	3.593E+00	2.895E+02	2.911E+02	7.890E-08	1.063E-07	3.300E-09	2.600E-09	3.600E-09	1.700E-09	3.593E+00	
13	7	7	1	1.000E-03	2.000E-08	2.000E-10	2.300E-09	3.593E+00	2.903E+02	2.916E+02	7.870E-08	1.051E-07	2.600E-09	1.000E-09	5.000E-10	6.000E-10	3.592E+00	
14	8	7	4	1.000E-03	3.954E-05	999.9												
15	9	7	1	2.000E-03	1.000E-08	6.000E-10	0.000E+00	3.687E+00	2.918E+02	2.926E+02	8.620E-08	1.126E-07	2.800E-09	2.400E-09	1.200E-09	7.000E-10	3.686E+00	
16	10	7	1	0.000E+00	2.000E-08	3.100E-09	2.700E-09	3.656E+00	2.914E+02	2.922E+02	8.750E-08	1.167E-07	1.400E-09	4.200E-09	2.100E-09	1.300E-09	3.656E+00	
17	11	7	1	1.000E-03	1.000E-08	6.000E-10	6.000E-10	3.659E+00	2.909E+02	2.918E+02	8.790E-08	1.167E-07	5.000E-10	2.000E-10	2.800E-09	4.200E-09	3.659E+00	
18	12	7	1	1.000E-03	2.000E-08	1.300E-09	2.500E-09	3.776E+00	2.908E+02	2.919E+02	8.820E-08	1.155E-07	3.200E-09	2.300E-09	4.000E-09	1.400E-09	3.776E+00	
19	13	7	1	1.000E-03	6.000E-08	5.400E-09	3.500E-09	3.631E+00	2.914E+02	2.924E+02	8.780E-08	1.156E-07	4.700E-09	1.600E-09	3.000E-10	4.000E-10	3.631E+00	
20	14	7	1	1.000E-03	9.000E-08	2.500E-09	1.200E-09	3.598E+00	2.922E+02	2.930E+02	8.660E-08	1.135E-07	6.800E-09	2.500E-09	2.600E-09	2.500E-09	3.598E+00	
21	15	7	1	1.000E-03	1.000E-08	0.000E+00	0.000E+00	3.739E+00	2.925E+02	2.931E+02	8.280E-08	1.090E-07	4.300E-09	5.000E-10	8.000E-10	9.000E-10	3.739E+00	
22	16	8	1	1.000E-03	2.000E-08	3.600E-09	0.000E+00	3.677E+00	2.922E+02	2.928E+02	8.190E-08	1.090E-07	3.000E-10	1.700E-09	2.000E-10	1.800E-09	3.676E+00	
23	15	8	1	1.000E-03	1.000E-08	6.000E-10	4.400E-09	3.617E+00	2.918E+02	2.928E+02	8.780E-08	1.161E-07	0.000E+00	1.300E-09	1.300E-09	1.900E-09	3.617E+00	
24	14	8	1	0.000E+00	2.000E-08	2.600E-09	1.400E-09	3.601E+00	2.906E+02	2.918E+02	9.100E-08	1.190E-07	1.600E-09	5.200E-09	3.200E-09	1.100E-09	3.600E+00	
25	13	8	1	1.000E-03	0.000E+00	5.000E-10	1.200E-09	3.588E+00	2.899E+02	2.908E+02	9.030E-08	1.199E-07	4.300E-09	1.000E-09	3.000E-09	1.000E-09	3.588E+00	
26	12	8	1	1.000E-03	1.000E-08	1.000E-10	5.500E-09	3.637E+00	2.895E+02	2.905E+02	9.060E-08	1.202E-07	4.900E-09	5.200E-09	2.900E-09	5.200E-09	3.637E+00	
27	11	8	1	1.000E-03	2.000E-08	4.200E-09	6.000E-10	3.629E+00	2.897E+02	2.906E+02	9.060E-08	1.212E-07	3.900E-09	1.300E-09	8.000E-10	2.100E-09	3.629E+00	
28	10	8	1	1.000E-03	0.000E+00	2.400E-09	7.000E-10	3.623E+00	2.902E+02	2.909E+02	8.920E-08	1.195E-07	3.000E-09	6.000E-10	2.500E-09	3.000E-10	3.623E+00	
29	9	8	1	1.000E-03	0.000E+00	5.000E-10	2.200E-09	3.651E+00	2.909E+02	2.916E+02	8.840E-08	1.172E-07	0.000E+00	0.000E+00	2.000E-09	9.000E-10	3.651E+00	
