Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4429-325A-250502@203
Wafer number	22
Date	2025/05/02
Time	18:57:54

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	1.000E-03	7.000E-08	2.600E-09	0.000E+00	3.973E+00	2.881E+02	2.902E+02	8.500E-08	1.118E-07	4.100E-09	2.700E-09	1.800E-09	4.000E-10	3.973E+00	
2	10	5	1	1.000E-03	2.000E-08	2.400E-09	6.000E-10	3.769E+00	2.900E+02	2.916E+02	8.440E-08	1.126E-07	1.600E-09	1.900E-09	1.400E-09	2.600E-09	3.769E+00	
3	11	5	1	1.000E-03	0.000E+00	2.000E-09	1.700E-09	3.774E+00	2.910E+02	2.923E+02	8.400E-08	1.115E-07	2.200E-09	2.500E-09	8.000E-10	3.000E-10	3.773E+00	
4	12	5	1	1.000E-03	2.000E-08	0.000E+00	8.000E-10	3.865E+00	2.912E+02	2.924E+02	8.310E-08	1.104E-07	7.000E-10	3.000E-10	1.000E-09	2.500E-09	3.865E+00	
5	13	5	1	1.000E-03	4.000E-08	1.600E-09	3.000E-10	3.848E+00	2.906E+02	2.921E+02	8.110E-08	1.072E-07	3.100E-09	3.000E-09	2.000E-10	2.200E-09	3.848E+00	
6	14	6	1	1.000E-03	0.000E+00	3.000E-09	2.000E-10	3.811E+00	2.913E+02	2.925E+02	8.300E-08	1.093E-07	2.600E-09	5.100E-09	3.000E-10	2.100E-09	3.810E+00	
7	13	6	1	1.000E-03	0.000E+00	2.400E-09	1.700E-09	3.725E+00	2.916E+02	2.926E+02	8.520E-08	1.130E-07	4.500E-09	0.000E+00	1.700E-09	0.000E+00	3.726E+00	
8	12	6	1	2.000E-03	6.000E-08	2.000E-09	2.700E-09	3.752E+00	2.915E+02	2.926E+02	8.700E-08	1.143E-07	3.500E-09	1.000E-09	1.000E-10	1.000E-10	3.751E+00	
9	11	6	1	1.000E-03	1.000E-07	3.700E-09	9.000E-10	3.705E+00	2.914E+02	2.924E+02	8.820E-08	1.150E-07	2.500E-09	1.400E-09	4.000E-10	0.000E+00	3.705E+00	
10	10	6	1	1.000E-03	3.000E-08	8.000E-10	0.000E+00	3.692E+00	2.911E+02	2.923E+02	8.730E-08	1.150E-07	4.000E-09	1.000E-09	2.000E-10	1.400E-09	3.691E+00	
11	9	6	1	1.000E-03	0.000E+00	1.200E-09	1.500E-09	3.825E+00	2.910E+02	2.922E+02	8.420E-08	1.123E-07	4.100E-09	2.300E-09	6.000E-10	9.000E-10	3.825E+00	
12	8	6	1	1.000E-03	0.000E+00	1.300E-09	7.000E-10	3.769E+00	2.890E+02	2.908E+02	8.220E-08	1.108E-07	2.500E-09	1.800E-09	4.000E-10	1.900E-09	3.769E+00	
13	7	7	1	2.000E-03	3.000E-08	1.600E-09	8.000E-10	3.751E+00	2.892E+02	2.912E+02	8.020E-08	1.078E-07	6.000E-09	2.500E-09	2.600E-09	3.000E-10	3.750E+00	
14	8	7	1	1.000E-03	3.000E-08	2.600E-09	1.700E-09	3.758E+00	2.911E+02	2.922E+02	8.450E-08	1.123E-07	1.800E-09	3.000E-10	3.400E-09	2.700E-09	3.758E+00	
15	9	7	1	1.000E-03	0.000E+00	1.100E-09	1.800E-09	3.750E+00	2.911E+02	2.923E+02	8.720E-08	1.160E-07	2.100E-09	2.200E-09	4.000E-10	1.000E-09	3.751E+00	
16	10	7	1	2.000E-03	3.000E-08	3.000E-09	0.000E+00	3.685E+00	2.907E+02	2.919E+02	8.920E-08	1.180E-07	2.700E-09	1.500E-09	8.000E-10	0.000E+00	3.686E+00	
17	11	7	1	1.000E-03	0.000E+00	1.400E-09	4.000E-10	3.680E+00	2.903E+02	2.915E+02	9.020E-08	1.181E-07	1.900E-09	6.900E-09	2.700E-09	6.000E-10	3.680E+00	
18	12	7	1	1.000E-03	7.000E-08	0.000E+00	1.700E-09	3.704E+00	2.902E+02	2.916E+02	8.940E-08	1.177E-07	4.600E-09	2.000E-10	3.300E-09	1.600E-09	3.703E+00	
19	13	7	1	1.000E-03	1.000E-08	1.800E-09	1.800E-09	3.664E+00	2.906E+02	2.919E+02	8.980E-08	1.178E-07	4.600E-09	1.100E-09	2.800E-09	4.100E-09	3.664E+00	
20	14	7	1	2.000E-03	0.000E+00	2.200E-09	3.600E-09	3.701E+00	2.912E+02	2.923E+02	8.930E-08	1.168E-07	2.600E-09	3.600E-09	1.200E-09	3.000E-10	3.700E+00	
21	15	7	1	2.000E-03	2.000E-08	1.700E-09	1.100E-09	3.992E+00	2.914E+02	2.923E+02	8.510E-08	1.122E-07	4.500E-09	8.000E-10	1.200E-09	4.000E-10	3.992E+00	
22	16	8	1	1.000E-03	7.000E-08	1.100E-09	1.200E-09	3.796E+00	2.911E+02	2.922E+02	8.540E-08	1.112E-07	2.900E-09	1.000E-09	6.000E-10	1.600E-09	3.796E+00	
23	15	8	1	1.000E-03	0.000E+00	5.000E-10	1.400E-09	3.755E+00	2.909E+02	2.920E+02	8.940E-08	1.175E-07	5.000E-09	8.000E-10	2.100E-09	7.000E-10	3.753E+00	
24	14	8	1	1.000E-03	6.000E-08	1.800E-09	2.500E-09	3.653E+00	2.899E+02	2.913E+02	9.100E-08	1.207E-07	1.500E-09	2.000E-10	1.300E-09	7.000E-10	3.653E+00	
25	13	8	1	1.000E-03	1.000E-08	1.500E-09	2.700E-09	3.619E+00	2.892E+02	2.906E+02	9.120E-08	1.200E-07	1.800E-09	1.400E-09	5.200E-09	3.100E-09	3.619E+00	
26	12	8	1	1.000E-03	1.000E-08	6.000E-10	7.000E-10	3.665E+00	2.889E+02	2.901E+02	9.210E-08	1.227E-07	3.000E-10	8.000E-10	3.500E-09	2.600E-09	3.663E+00	
27	11	8	1	1.000E-03	0.000E+00	2.000E-10	2.700E-09	3.687E+00	2.892E+02	2.903E+02	9.020E-08	1.214E-07	3.000E-10	6.000E-10	2.500E-09	1.300E-09	3.687E+00	
