Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5136-323A-250509@203
Wafer number	24
Date	2025/05/09
Time	20:19:48

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	2.000E-08	2.300E-09	8.300E-09	3.229E+00	2.873E+02	2.889E+02	1.197E-07	1.646E-07	7.000E-10	2.200E-09	1.600E-09	8.200E-09	3.228E+00	
2	10	5	1	0.000E+00	0.000E+00	2.200E-09	6.100E-09	2.853E+00	2.879E+02	2.891E+02	1.502E-07	2.051E-07	6.500E-09	1.800E-09	1.400E-09	9.000E-09	2.853E+00	
3	11	5	1	0.000E+00	1.000E-08	3.800E-09	1.800E-09	2.701E+00	2.854E+02	2.870E+02	1.673E-07	2.275E-07	1.800E-09	7.000E-10	3.200E-09	3.000E-10	2.701E+00	
4	12	5	1	0.000E+00	2.000E-08	3.100E-09	7.000E-10	2.630E+00	2.836E+02	2.855E+02	1.787E-07	2.447E-07	3.400E-09	3.000E-09	2.300E-09	4.000E-09	2.629E+00	
5	13	5	6	0.000E+00	2.000E-08	2.100E-09	5.000E-09	2.466E+00	2.808E+02	2.828E+02	1.966E-07	2.730E-07	5.900E-09	3.100E-09	4.400E-09	1.000E-10	2.466E+00	
6	14	6	6	1.000E-03	0.000E+00	3.000E-09	8.600E-09	2.342E+00	2.761E+02	2.784E+02	2.256E-07	3.194E-07	3.200E-09	3.000E-10	3.000E-09	4.900E-09	2.342E+00	
7	13	6	6	0.000E+00	3.000E-08	2.600E-09	0.000E+00	2.419E+00	2.771E+02	2.795E+02	2.147E-07	3.023E-07	3.800E-09	3.300E-09	1.200E-09	9.000E-10	2.418E+00	
8	12	6	1	0.000E+00	2.000E-08	1.000E-09	7.000E-10	2.630E+00	2.826E+02	2.843E+02	1.793E-07	2.487E-07	1.800E-09	5.000E-10	5.100E-09	0.000E+00	2.629E+00	
9	11	6	1	0.000E+00	0.000E+00	1.800E-09	6.800E-09	2.877E+00	2.866E+02	2.882E+02	1.488E-07	2.014E-07	5.900E-09	1.700E-09	2.600E-09	8.200E-09	2.877E+00	
10	10	6	1	0.000E+00	3.000E-08	9.000E-10	4.200E-09	3.120E+00	2.871E+02	2.885E+02	1.230E-07	1.653E-07	4.300E-09	3.100E-09	1.400E-09	7.000E-10	3.120E+00	
11	9	6	1	0.000E+00	1.000E-08	1.000E-10	4.800E-09	3.316E+00	2.876E+02	2.889E+02	1.041E-07	1.408E-07	3.700E-09	7.000E-09	1.700E-09	5.000E-09	3.315E+00	
12	8	6	1	0.000E+00	1.000E-08	2.800E-09	2.000E-10	3.361E+00	2.871E+02	2.887E+02	9.910E-08	1.313E-07	2.100E-09	5.900E-09	3.400E-09	1.900E-09	3.360E+00	
13	7	7	1	0.000E+00	2.000E-08	5.200E-09	2.000E-09	3.547E+00	2.873E+02	2.890E+02	8.610E-08	1.174E-07	9.000E-10	5.000E-10	1.300E-09	1.400E-09	3.546E+00	
14	8	7	1	0.000E+00	0.000E+00	2.900E-09	2.000E-09	3.543E+00	2.880E+02	2.891E+02	8.750E-08	1.182E-07	1.500E-09	2.300E-09	3.400E-09	1.200E-09	3.543E+00	
15	9	7	1	1.000E-03	0.000E+00	4.900E-09	3.400E-09	3.543E+00	2.873E+02	2.883E+02	9.140E-08	1.237E-07	4.300E-09	4.500E-09	4.000E-09	3.200E-09	3.543E+00	
16	10	7	1	0.000E+00	1.000E-08	1.100E-09	5.500E-09	3.446E+00	2.869E+02	2.879E+02	9.660E-08	1.326E-07	8.300E-09	3.100E-09	3.000E-09	1.200E-09	3.446E+00	
17	11	7	1	0.000E+00	4.000E-08	6.100E-09	2.300E-09	3.201E+00	2.871E+02	2.884E+02	1.140E-07	1.555E-07	1.800E-09	3.100E-09	2.900E-09	9.000E-10	3.201E+00	
18	12	7	1	0.000E+00	3.000E-08	3.800E-09	1.400E-09	2.909E+00	2.865E+02	2.880E+02	1.475E-07	2.021E-07	1.200E-09	1.000E-09	1.700E-09	4.000E-10	2.910E+00	
19	13	7	1	0.000E+00	0.000E+00	3.000E-10	1.300E-09	2.510E+00	2.784E+02	2.809E+02	1.997E-07	2.778E-07	2.000E-10	1.500E-09	1.100E-09	2.900E-09	2.511E+00	
20	14	7	6	1.000E-03	0.000E+00	2.000E-09	7.100E-09	2.336E+00	2.746E+02	2.770E+02	2.306E-07	3.280E-07	5.500E-09	7.700E-09	6.000E-10	2.800E-09	2.336E+00	
21	15	7	6	0.000E+00	1.000E-08	7.000E-10	4.000E-10	2.368E+00	2.757E+02	2.785E+02	2.226E-07	3.143E-07	1.100E-09	3.000E-10	7.200E-09	3.000E-10	2.368E+00	
22	16	8	6	0.000E+00	3.000E-08	1.900E-09	2.000E-10	2.306E+00	2.752E+02	2.778E+02	2.298E-07	3.251E-07	3.200E-09	1.600E-09	2.800E-09	2.300E-09	2.307E+00	
23	15	8	6	1.000E-03	0.000E+00	1.100E-09	2.000E-09	2.341E+00	2.745E+02	2.771E+02	2.307E-07	3.257E-07	3.900E-09	1.300E-09	1.300E-09	1.000E-09	2.341E+00	
24	14	8	6	0.000E+00	3.000E-08	6.200E-09	3.500E-09	2.420E+00	2.763E+02	2.788E+02	2.127E-07	3.006E-07	2.900E-09	8.000E-10	4.300E-09	5.500E-09	2.420E+00	
25	13	8	1	0.000E+00	0.000E+00	3.800E-09	2.100E-09	2.645E+00	2.820E+02	2.844E+02	1.716E-07	2.370E-07	1.800E-09	2.900E-09	3.900E-09	2.200E-09	2.644E+00	
26	12	8	1	0.000E+00	1.000E-08	2.500E-09	9.000E-10	3.093E+00	2.872E+02	2.885E+02	1.208E-07	1.641E-07	3.700E-09	3.400E-09	3.700E-09	1.000E-09	3.094E+00	
27	11	8	1	0.000E+00	0.000E+00	1.100E-09	7.400E-09	3.415E+00	2.868E+02	2.881E+02	9.660E-08	1.299E-07	5.300E-09	1.500E-09	2.700E-09	4.700E-09	3.415E+00	
