Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5136-323A-250509@203
Wafer number	5
Date	2025/05/09
Time	17:22:37

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	2.000E-08	7.800E-09	2.000E-09	3.848E+00	2.894E+02	2.901E+02	7.520E-08	1.013E-07	1.900E-09	1.000E-09	3.600E-09	3.800E-09	3.848E+00	
2	10	5	1	0.000E+00	1.000E-08	1.500E-09	7.000E-10	3.683E+00	2.895E+02	2.902E+02	7.830E-08	1.035E-07	1.000E-09	5.000E-09	7.000E-10	4.100E-09	3.682E+00	
3	11	5	1	0.000E+00	1.000E-08	1.800E-09	4.200E-09	3.469E+00	2.892E+02	2.904E+02	8.590E-08	1.145E-07	5.000E-09	7.200E-09	1.600E-09	1.400E-09	3.469E+00	
4	12	5	1	1.000E-03	0.000E+00	3.300E-09	1.000E-10	3.070E+00	2.893E+02	2.907E+02	1.127E-07	1.526E-07	1.100E-09	7.000E-10	2.400E-09	1.900E-09	3.070E+00	
5	13	5	1	0.000E+00	0.000E+00	2.900E-09	8.200E-09	2.808E+00	2.896E+02	2.906E+02	1.319E-07	1.788E-07	4.200E-09	2.900E-09	4.700E-09	7.000E-09	2.808E+00	
6	14	6	1	0.000E+00	3.000E-08	2.000E-10	7.000E-09	2.707E+00	2.865E+02	2.882E+02	1.460E-07	1.956E-07	5.000E-09	3.000E-09	3.000E-10	3.200E-09	2.706E+00	
7	13	6	1	0.000E+00	0.000E+00	3.800E-09	2.300E-09	2.839E+00	2.875E+02	2.890E+02	1.358E-07	1.836E-07	2.300E-09	9.000E-10	4.600E-09	7.000E-10	2.840E+00	
8	12	6	1	0.000E+00	1.000E-08	2.400E-09	2.500E-09	3.329E+00	2.881E+02	2.893E+02	9.860E-08	1.348E-07	4.800E-09	1.100E-09	7.000E-10	5.600E-09	3.329E+00	
9	11	6	1	0.000E+00	0.000E+00	1.400E-09	5.500E-09	3.655E+00	2.879E+02	2.886E+02	8.460E-08	1.136E-07	5.100E-09	8.700E-09	3.300E-09	3.300E-09	3.654E+00	
10	10	6	1	0.000E+00	2.000E-08	3.800E-09	6.800E-09	3.595E+00	2.883E+02	2.893E+02	8.630E-08	1.169E-07	5.600E-09	2.400E-09	7.000E-10	8.800E-09	3.596E+00	
11	9	6	1	0.000E+00	0.000E+00	2.700E-09	1.000E-09	3.638E+00	2.888E+02	2.898E+02	8.320E-08	1.110E-07	2.500E-09	2.900E-09	5.000E-10	6.000E-10	3.639E+00	
12	8	6	4	0.000E+00	3.480E-05	999.9												
13	7	7	1	0.000E+00	1.000E-08	2.500E-09	5.700E-09	3.718E+00	2.886E+02	2.892E+02	7.750E-08	1.047E-07	2.400E-09	2.000E-10	3.600E-09	1.200E-09	3.718E+00	
14	8	7	1	0.000E+00	1.000E-08	3.600E-09	4.200E-09	3.576E+00	2.883E+02	2.896E+02	8.740E-08	1.181E-07	1.400E-09	1.600E-09	2.400E-09	1.600E-09	3.575E+00	
15	9	7	1	1.000E-03	1.000E-08	5.400E-09	1.400E-09	3.556E+00	2.878E+02	2.891E+02	9.280E-08	1.255E-07	5.200E-09	4.000E-09	5.000E-10	9.000E-10	3.555E+00	
16	10	7	1	0.000E+00	1.000E-08	6.000E-10	5.000E-09	3.527E+00	2.877E+02	2.889E+02	9.300E-08	1.264E-07	5.800E-09	7.400E-09	4.700E-09	3.800E-09	3.527E+00	
17	11	7	1	0.000E+00	3.000E-08	6.800E-09	2.300E-09	3.585E+00	2.877E+02	2.885E+02	8.910E-08	1.211E-07	2.000E-10	1.200E-09	5.300E-09	1.800E-09	3.584E+00	
18	12	7	1	0.000E+00	1.000E-08	3.900E-09	3.000E-10	3.676E+00	2.875E+02	2.882E+02	8.640E-08	1.179E-07	2.400E-09	4.000E-10	3.200E-09	1.700E-09	3.675E+00	
19	13	7	1	1.000E-03	2.000E-08	0.000E+00	7.500E-09	3.087E+00	2.875E+02	2.887E+02	1.185E-07	1.596E-07	7.700E-09	2.500E-09	2.900E-09	1.500E-09	3.087E+00	
20	14	7	1	0.000E+00	0.000E+00	8.000E-10	2.000E-10	2.796E+00	2.854E+02	2.872E+02	1.447E-07	1.945E-07	3.700E-09	4.000E-09	1.000E-09	2.000E-10	2.795E+00	
21	15	7	1	1.000E-03	1.000E-08	3.200E-09	1.300E-09	2.857E+00	2.862E+02	2.885E+02	1.370E-07	1.880E-07	6.500E-09	1.100E-09	0.000E+00	3.400E-09	2.857E+00	
22	16	8	1	0.000E+00	1.000E-08	6.000E-10	1.000E-09	2.723E+00	2.860E+02	2.880E+02	1.447E-07	1.975E-07	1.400E-09	2.400E-09	5.900E-09	1.000E-09	2.724E+00	
23	15	8	1	0.000E+00	1.000E-08	1.000E-10	1.500E-09	2.809E+00	2.859E+02	2.875E+02	1.437E-07	1.932E-07	2.700E-09	1.400E-09	2.000E-10	2.000E-10	2.809E+00	
24	14	8	1	0.000E+00	2.000E-08	6.000E-10	1.700E-09	2.955E+00	2.870E+02	2.882E+02	1.294E-07	1.746E-07	3.500E-09	4.000E-10	3.000E-10	2.900E-09	2.955E+00	
25	13	8	1	0.000E+00	0.000E+00	1.000E-10	4.600E-09	3.423E+00	2.870E+02	2.879E+02	9.350E-08	1.303E-07	4.900E-09	3.000E-09	4.900E-09	1.700E-09	3.424E+00	
26	12	8	1	0.000E+00	1.000E-08	2.800E-09	6.600E-09	3.599E+00	2.871E+02	2.879E+02	8.870E-08	1.216E-07	0.000E+00	2.000E-09	1.500E-09	5.700E-09	3.599E+00	
27	11	8	1	1.000E-03	1.000E-08	3.000E-10	0.000E+00	3.503E+00	2.872E+02	2.884E+02	9.510E-08	1.294E-07	3.400E-09	1.100E-09	1.600E-09	6.000E-10	3.503E+00	
28	10	8	1	0.000E+00	3.000E-08	4.000E-10	1.000E-09	3.489E+00	2.874E+02	2.885E+02	9.640E-08	1.310E-07	1.800E-09	3.500E-09	0.000E+00	1.100E-09	3.490E+00	
