Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4434-325A-250502@203
Wafer number	11
Date	2025/05/02
Time	07:53:27

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	1.000E-03	2.000E-08	1.500E-09	1.000E-09	3.706E+00	2.896E+02	2.914E+02	8.750E-08	1.182E-07	2.400E-09	2.700E-09	2.100E-09	1.500E-09	3.706E+00	
2	10	5	1	2.000E-03	2.000E-08	2.100E-09	3.000E-10	3.549E+00	2.914E+02	2.929E+02	8.880E-08	1.177E-07	5.400E-09	1.500E-09	1.200E-09	3.900E-09	3.549E+00	
3	11	5	1	2.000E-03	2.000E-08	3.200E-09	3.500E-09	3.518E+00	2.923E+02	2.936E+02	8.750E-08	1.158E-07	2.000E-10	0.000E+00	5.100E-09	1.700E-09	3.517E+00	
4	12	5	1	2.000E-03	0.000E+00	2.500E-09	1.000E-10	3.552E+00	2.925E+02	2.936E+02	8.730E-08	1.162E-07	1.000E-09	1.700E-09	3.700E-09	2.700E-09	3.552E+00	
5	13	5	4	1.000E-03	8.737E-05	999.9												
6	14	6	1	1.000E-03	3.000E-08	2.000E-10	1.700E-09	3.483E+00	2.924E+02	2.936E+02	8.650E-08	1.141E-07	5.100E-09	4.200E-09	1.800E-09	2.300E-09	3.484E+00	
7	13	6	1	1.000E-03	0.000E+00	1.800E-09	1.000E-09	3.482E+00	2.928E+02	2.939E+02	9.010E-08	1.165E-07	2.300E-09	6.000E-10	1.300E-09	3.100E-09	3.481E+00	
8	12	6	1	1.000E-03	1.000E-08	3.600E-09	2.200E-09	3.504E+00	2.927E+02	2.939E+02	9.060E-08	1.192E-07	2.900E-09	5.000E-10	1.800E-09	1.000E-09	3.505E+00	
9	11	6	1	2.000E-03	1.000E-08	1.000E-09	4.900E-09	3.533E+00	2.928E+02	2.938E+02	9.070E-08	1.204E-07	6.000E-10	8.000E-10	1.900E-09	3.700E-09	3.533E+00	
10	10	6	1	2.000E-03	0.000E+00	6.000E-10	1.000E-09	3.518E+00	2.924E+02	2.936E+02	9.300E-08	1.210E-07	3.600E-09	4.100E-09	3.400E-09	2.300E-09	3.518E+00	
11	9	6	1	1.000E-03	1.000E-08	1.800E-09	1.500E-09	3.542E+00	2.922E+02	2.934E+02	9.040E-08	1.195E-07	4.000E-09	2.600E-09	3.600E-09	2.000E-10	3.543E+00	
12	8	6	1	1.000E-03	2.000E-08	7.000E-10	5.000E-10	3.464E+00	2.898E+02	2.918E+02	8.850E-08	1.186E-07	2.400E-09	1.300E-09	5.000E-10	3.300E-09	3.464E+00	
13	7	7	1	2.000E-03	1.000E-08	0.000E+00	2.000E-09	3.482E+00	2.903E+02	2.920E+02	8.770E-08	1.162E-07	3.900E-09	3.000E-09	1.300E-09	3.200E-09	3.482E+00	
14	8	7	1	1.000E-03	0.000E+00	2.700E-09	2.000E-10	3.489E+00	2.921E+02	2.933E+02	9.070E-08	1.195E-07	8.000E-10	2.000E-09	1.900E-09	5.000E-10	3.489E+00	
15	9	7	1	1.000E-03	5.000E-08	1.400E-09	1.000E-10	3.527E+00	2.924E+02	2.935E+02	9.240E-08	1.226E-07	4.200E-09	2.400E-09	3.000E-09	1.400E-09	3.527E+00	
16	10	7	1	2.000E-03	2.000E-08	7.000E-10	2.100E-09	3.540E+00	2.921E+02	2.931E+02	9.230E-08	1.223E-07	3.800E-09	3.000E-10	7.000E-10	4.800E-09	3.540E+00	
17	11	7	1	2.000E-03	2.000E-08	3.000E-10	2.300E-09	3.556E+00	2.914E+02	2.927E+02	9.360E-08	1.215E-07	3.500E-09	2.500E-09	2.000E-09	3.600E-09	3.556E+00	
18	12	7	1	2.000E-03	0.000E+00	3.000E-10	4.400E-09	3.558E+00	2.914E+02	2.928E+02	9.200E-08	1.217E-07	1.100E-09	1.200E-09	1.000E-09	2.500E-09	3.558E+00	
19	13	7	1	1.000E-03	7.000E-08	9.000E-10	2.500E-09	3.487E+00	2.919E+02	2.932E+02	9.110E-08	1.195E-07	1.400E-09	7.000E-10	1.200E-09	2.900E-09	3.487E+00	
20	14	7	1	1.000E-03	3.000E-08	4.000E-10	5.000E-09	3.486E+00	2.926E+02	2.937E+02	8.950E-08	1.165E-07	4.500E-09	2.900E-09	2.200E-09	3.500E-09	3.485E+00	
21	15	7	1	2.000E-03	0.000E+00	2.700E-09	2.700E-09	3.537E+00	2.925E+02	2.934E+02	8.730E-08	1.132E-07	2.800E-09	1.800E-09	5.000E-09	1.000E-10	3.536E+00	
22	16	8	4	2.000E-03	4.171E-05	999.9												
23	15	8	1	1.000E-03	0.000E+00	5.000E-10	2.400E-09	3.493E+00	2.923E+02	2.934E+02	8.930E-08	1.177E-07	3.700E-09	2.700E-09	7.000E-10	1.300E-09	3.493E+00	
24	14	8	1	2.000E-03	2.000E-08	8.000E-10	4.000E-09	3.493E+00	2.913E+02	2.927E+02	9.020E-08	1.190E-07	7.000E-10	0.000E+00	3.300E-09	3.000E-10	3.493E+00	
25	13	8	1	2.000E-03	3.000E-08	7.000E-10	2.200E-09	3.526E+00	2.905E+02	2.917E+02	9.270E-08	1.221E-07	5.700E-09	2.900E-09	1.400E-09	7.000E-10	3.527E+00	
26	12	8	1	1.000E-03	0.000E+00	1.600E-09	2.800E-09	3.582E+00	2.903E+02	2.914E+02	9.380E-08	1.242E-07	9.000E-10	0.000E+00	3.000E-10	3.300E-09	3.582E+00	
27	11	8	1	1.000E-03	0.000E+00	6.100E-09	2.800E-09	3.587E+00	2.903E+02	2.914E+02	9.410E-08	1.248E-07	2.100E-09	2.400E-09	2.500E-09	7.000E-10	3.587E+00	
28	10	8	1	2.000E-03	0.000E+00	2.400E-09	3.900E-09	3.566E+00	2.907E+02	2.919E+02	9.370E-08	1.245E-07	5.000E-09	4.800E-09	2.000E-09	3.500E-09	3.565E+00	
29	9	8	1	1.000E-03	0.000E+00	3.800E-09	2.600E-09	3.533E+00	2.913E+02	2.926E+02	9.310E-08	1.220E-07	1.000E-09	2.200E-09	2.600E-09	2.300E-09	3.533E+00	
