Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4434-325A-250502@203
Wafer number	25
Date	2025/05/02
Time	09:47:15

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	1.000E-03	0.000E+00	1.100E-09	1.800E-09	3.889E+00	2.883E+02	2.903E+02	7.540E-08	1.015E-07	2.400E-09	3.000E-10	4.400E-09	2.100E-09	3.888E+00	
2	10	5	1	1.000E-03	7.000E-08	0.000E+00	1.300E-09	3.725E+00	2.906E+02	2.919E+02	7.840E-08	1.021E-07	1.600E-09	1.400E-09	1.000E-09	4.000E-09	3.725E+00	
3	11	5	1	1.000E-03	5.000E-08	1.000E-09	0.000E+00	3.709E+00	2.913E+02	2.923E+02	7.790E-08	1.037E-07	1.100E-09	9.000E-10	8.000E-10	3.700E-09	3.709E+00	
4	12	5	1	1.000E-03	0.000E+00	8.000E-10	4.200E-09	3.722E+00	2.913E+02	2.922E+02	7.770E-08	1.040E-07	7.100E-09	1.000E-09	2.500E-09	1.800E-09	3.722E+00	
5	13	5	1	1.000E-03	0.000E+00	1.900E-09	2.000E-09	3.642E+00	2.904E+02	2.914E+02	8.070E-08	1.058E-07	7.000E-09	2.100E-09	9.000E-10	3.200E-09	3.641E+00	
6	14	6	1	2.000E-03	0.000E+00	2.300E-09	5.000E-10	3.583E+00	2.911E+02	2.919E+02	8.200E-08	1.093E-07	3.000E-10	2.000E-09	1.500E-09	1.600E-09	3.583E+00	
7	13	6	1	1.000E-03	0.000E+00	1.200E-09	9.000E-10	3.594E+00	2.911E+02	2.918E+02	8.220E-08	1.090E-07	2.900E-09	1.600E-09	3.000E-09	2.000E-09	3.593E+00	
8	12	6	1	1.000E-03	0.000E+00	8.000E-10	8.000E-10	3.661E+00	2.915E+02	2.922E+02	8.110E-08	1.060E-07	4.300E-09	3.000E-09	3.600E-09	1.500E-09	3.661E+00	
9	11	6	1	1.000E-03	0.000E+00	8.000E-10	2.200E-09	3.667E+00	2.916E+02	2.925E+02	8.110E-08	1.065E-07	1.500E-09	2.500E-09	4.800E-09	8.000E-10	3.666E+00	
10	10	6	1	1.000E-03	3.000E-08	3.300E-09	1.900E-09	3.667E+00	2.917E+02	2.926E+02	8.110E-08	1.058E-07	4.600E-09	4.200E-09	5.000E-10	3.400E-09	3.667E+00	
11	9	6	1	1.000E-03	9.000E-08	1.300E-09	4.100E-09	3.702E+00	2.915E+02	2.924E+02	7.900E-08	1.047E-07	2.100E-09	9.000E-10	1.800E-09	1.400E-09	3.702E+00	
12	8	6	1	1.000E-03	0.000E+00	9.000E-10	2.500E-09	3.650E+00	2.896E+02	2.913E+02	7.750E-08	1.034E-07	0.000E+00	2.000E-09	1.500E-09	7.000E-09	3.650E+00	
13	7	7	1	1.000E-03	3.000E-08	2.200E-09	1.000E-10	3.669E+00	2.876E+02	2.901E+02	7.870E-08	1.035E-07	3.800E-09	1.100E-09	4.000E-10	1.100E-09	3.669E+00	
14	8	7	1	1.000E-03	3.000E-08	7.000E-10	1.000E-09	3.655E+00	2.914E+02	2.923E+02	8.000E-08	1.059E-07	4.800E-09	1.200E-09	2.500E-09	1.200E-09	3.655E+00	
15	9	7	1	1.000E-03	0.000E+00	2.200E-09	4.000E-10	3.676E+00	2.916E+02	2.924E+02	8.100E-08	1.068E-07	4.900E-09	1.500E-09	3.000E-10	2.000E-10	3.676E+00	
16	10	7	1	1.000E-03	1.000E-08	4.600E-09	8.000E-10	3.665E+00	2.910E+02	2.918E+02	8.190E-08	1.076E-07	1.700E-09	2.500E-09	1.000E-09	2.100E-09	3.666E+00	
17	11	7	1	2.000E-03	0.000E+00	5.000E-09	2.000E-09	3.655E+00	2.901E+02	2.913E+02	8.280E-08	1.083E-07	3.000E-09	2.600E-09	2.200E-09	1.000E-09	3.655E+00	
18	12	7	1	1.000E-03	1.000E-08	2.000E-10	2.200E-09	3.687E+00	2.901E+02	2.911E+02	8.260E-08	1.101E-07	9.000E-10	8.000E-10	3.200E-09	1.700E-09	3.686E+00	
19	13	7	1	2.000E-03	9.000E-08	0.000E+00	3.000E-10	3.604E+00	2.905E+02	2.913E+02	8.420E-08	1.100E-07	4.600E-09	1.900E-09	2.100E-09	4.400E-09	3.604E+00	
20	14	7	1	1.000E-03	0.000E+00	3.100E-09	4.000E-10	3.592E+00	2.911E+02	2.919E+02	8.300E-08	1.111E-07	3.000E-09	7.000E-10	2.700E-09	1.200E-09	3.592E+00	
21	15	7	1	1.000E-03	1.000E-08	9.000E-10	1.500E-09	3.626E+00	2.910E+02	2.917E+02	8.220E-08	1.086E-07	3.000E-10	5.800E-09	3.200E-09	2.000E-09	3.626E+00	
22	16	8	1	1.000E-03	2.000E-08	3.000E-09	6.100E-09	3.543E+00	2.910E+02	2.917E+02	8.210E-08	1.082E-07	5.200E-09	4.600E-09	3.700E-09	3.000E-09	3.543E+00	
23	15	8	1	1.000E-03	2.000E-08	1.900E-09	7.000E-10	3.569E+00	2.909E+02	2.917E+02	8.380E-08	1.109E-07	4.200E-09	2.500E-09	1.500E-09	0.000E+00	3.569E+00	
24	14	8	1	1.000E-03	0.000E+00	2.500E-09	1.000E-09	3.584E+00	2.900E+02	2.909E+02	8.330E-08	1.112E-07	2.000E-09	1.400E-09	7.000E-10	1.000E-10	3.584E+00	
25	13	8	1	1.000E-03	6.000E-08	1.000E-10	1.400E-09	3.601E+00	2.892E+02	2.900E+02	8.300E-08	1.120E-07	2.200E-09	1.000E-10	2.300E-09	3.100E-09	3.601E+00	
26	12	8	1	2.000E-03	0.000E+00	5.000E-10	1.800E-09	3.650E+00	2.889E+02	2.898E+02	8.500E-08	1.131E-07	3.100E-09	2.200E-09	1.800E-09	1.200E-09	3.649E+00	
27	11	8	1	2.000E-03	1.000E-08	2.000E-10	2.000E-10	3.640E+00	2.891E+02	2.898E+02	8.450E-08	1.144E-07	1.000E-10	5.000E-10	5.000E-09	9.000E-10	3.640E+00	
