Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4434-325A-250502@203
Wafer number	24
Date	2025/05/02
Time	09:41:03

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	1.000E-03	1.000E-08	4.600E-09	3.200E-09	3.782E+00	2.896E+02	2.918E+02	8.410E-08	1.122E-07	3.400E-09	3.000E-09	2.800E-09	6.000E-10	3.783E+00	
2	10	5	1	1.000E-03	1.000E-08	1.400E-09	6.000E-10	3.641E+00	2.918E+02	2.932E+02	8.690E-08	1.137E-07	0.000E+00	4.600E-09	0.000E+00	2.800E-09	3.641E+00	
3	11	5	1	1.000E-03	4.000E-08	1.700E-09	4.400E-09	3.592E+00	2.921E+02	2.932E+02	8.760E-08	1.144E-07	3.500E-09	0.000E+00	2.900E-09	1.800E-09	3.591E+00	
4	12	5	1	1.000E-03	0.000E+00	6.000E-10	2.500E-09	3.643E+00	2.918E+02	2.930E+02	8.770E-08	1.158E-07	3.300E-09	3.100E-09	1.500E-09	2.700E-09	3.643E+00	
5	13	5	1	2.000E-03	0.000E+00	1.600E-09	1.400E-09	3.580E+00	2.907E+02	2.920E+02	8.860E-08	1.173E-07	2.600E-09	1.700E-09	3.500E-09	7.000E-10	3.580E+00	
6	14	6	1	2.000E-03	1.000E-08	1.500E-09	3.300E-09	3.545E+00	2.912E+02	2.923E+02	9.150E-08	1.201E-07	2.000E-09	2.800E-09	1.600E-09	2.300E-09	3.545E+00	
7	13	6	1	2.000E-03	0.000E+00	2.200E-09	5.000E-10	3.564E+00	2.911E+02	2.920E+02	9.360E-08	1.230E-07	2.800E-09	3.200E-09	4.300E-09	1.000E-09	3.564E+00	
8	12	6	1	1.000E-03	1.000E-08	5.200E-09	1.000E-09	3.582E+00	2.915E+02	2.925E+02	9.200E-08	1.206E-07	5.000E-09	1.800E-09	4.000E-10	3.600E-09	3.582E+00	
9	11	6	1	1.000E-03	1.000E-08	2.100E-09	1.000E-10	3.596E+00	2.918E+02	2.927E+02	9.240E-08	1.205E-07	2.000E-10	3.500E-09	1.200E-09	3.000E-10	3.597E+00	
10	10	6	1	1.000E-03	2.000E-08	2.000E-09	9.000E-10	3.612E+00	2.921E+02	2.931E+02	9.110E-08	1.197E-07	7.000E-10	2.000E-10	2.800E-09	2.100E-09	3.612E+00	
11	9	6	1	2.000E-03	0.000E+00	6.000E-10	9.000E-10	3.626E+00	2.921E+02	2.933E+02	8.800E-08	1.163E-07	1.000E-09	1.500E-09	3.400E-09	1.000E-10	3.625E+00	
12	8	6	1	1.000E-03	9.000E-08	3.000E-10	4.700E-09	3.577E+00	2.903E+02	2.924E+02	8.500E-08	1.114E-07	1.000E-10	6.600E-09	0.000E+00	5.000E-09	3.577E+00	
13	7	7	1	1.000E-03	0.000E+00	1.500E-09	1.800E-09	3.580E+00	2.885E+02	2.914E+02	8.460E-08	1.135E-07	2.600E-09	2.500E-09	1.600E-09	6.000E-10	3.581E+00	
14	8	7	1	2.000E-03	0.000E+00	1.000E-10	2.500E-09	3.568E+00	2.921E+02	2.932E+02	8.830E-08	1.147E-07	3.000E-09	1.400E-09	7.000E-10	2.000E-10	3.569E+00	
15	9	7	1	1.000E-03	0.000E+00	1.400E-09	7.000E-10	3.611E+00	2.918E+02	2.927E+02	9.160E-08	1.204E-07	2.300E-09	1.800E-09	1.300E-09	1.900E-09	3.610E+00	
16	10	7	1	1.000E-03	3.000E-08	1.900E-09	1.400E-09	3.620E+00	2.911E+02	2.921E+02	9.370E-08	1.233E-07	1.700E-09	1.400E-09	2.700E-09	1.000E-10	3.621E+00	
17	11	7	1	1.000E-03	3.000E-08	2.000E-10	1.300E-09	3.636E+00	2.905E+02	2.916E+02	9.420E-08	1.251E-07	6.400E-09	1.400E-09	1.700E-09	2.600E-09	3.636E+00	
18	12	7	1	1.000E-03	0.000E+00	5.000E-10	6.000E-10	3.584E+00	2.901E+02	2.914E+02	9.370E-08	1.241E-07	5.400E-09	6.000E-10	1.400E-09	7.000E-10	3.584E+00	
19	13	7	1	2.000E-03	0.000E+00	1.700E-09	1.300E-09	3.554E+00	2.902E+02	2.913E+02	9.500E-08	1.254E-07	4.600E-09	2.800E-09	1.000E-09	1.400E-09	3.553E+00	
20	14	7	1	1.000E-03	0.000E+00	2.000E-09	1.900E-09	3.557E+00	2.906E+02	2.918E+02	9.310E-08	1.220E-07	1.000E-09	8.000E-10	9.000E-10	1.900E-09	3.557E+00	
21	15	7	1	2.000E-03	1.000E-08	2.000E-10	8.000E-10	3.580E+00	2.911E+02	2.923E+02	9.180E-08	1.190E-07	3.900E-09	5.000E-10	3.400E-09	1.000E-10	3.582E+00	
22	16	8	1	1.000E-03	0.000E+00	2.100E-09	4.000E-10	3.521E+00	2.913E+02	2.925E+02	9.130E-08	1.192E-07	4.100E-09	1.000E-10	3.300E-09	2.900E-09	3.521E+00	
23	15	8	1	1.000E-03	1.000E-08	3.200E-09	1.000E-09	3.536E+00	2.908E+02	2.919E+02	9.410E-08	1.238E-07	2.000E-10	3.300E-09	2.600E-09	6.000E-10	3.536E+00	
24	14	8	1	1.000E-03	1.000E-08	9.000E-10	1.200E-09	3.539E+00	2.898E+02	2.909E+02	9.480E-08	1.244E-07	2.200E-09	1.200E-09	1.700E-09	4.000E-10	3.539E+00	
25	13	8	1	1.000E-03	0.000E+00	3.500E-09	9.000E-10	3.567E+00	2.891E+02	2.901E+02	9.710E-08	1.278E-07	1.200E-09	3.900E-09	3.600E-09	2.100E-09	3.566E+00	
26	12	8	1	2.000E-03	1.000E-08	1.600E-09	1.800E-09	3.618E+00	2.890E+02	2.901E+02	9.720E-08	1.299E-07	4.600E-09	1.400E-09	5.000E-10	8.000E-10	3.618E+00	
27	11	8	1	1.000E-03	4.000E-08	5.400E-09	1.800E-09	3.651E+00	2.891E+02	2.901E+02	9.630E-08	1.284E-07	2.200E-09	4.700E-09	5.000E-10	1.400E-09	3.651E+00	
