Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	8
Date	2025/05/09
Time	21:45:07

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	1.000E-03	0.000E+00	2.900E-09	2.700E-09	3.891E+00	2.867E+02	2.882E+02	1.119E-07	1.510E-07	5.700E-09	6.600E-09	1.900E-09	2.600E-09	3.891E+00	
2	10	5	4	0.000E+00	4.114E-05	999.9												
3	11	5	1	0.000E+00	0.000E+00	3.500E-09	9.000E-10	3.626E+00	2.875E+02	2.891E+02	1.140E-07	1.519E-07	3.800E-09	4.400E-09	3.000E-09	2.100E-09	3.627E+00	
4	12	5	1	0.000E+00	0.000E+00	3.000E-10	3.200E-09	3.752E+00	2.882E+02	2.896E+02	1.120E-07	1.477E-07	1.600E-09	3.700E-09	1.000E-10	1.000E-09	3.752E+00	
5	13	5	1	1.000E-03	1.000E-08	1.800E-09	6.200E-09	3.706E+00	2.889E+02	2.902E+02	1.071E-07	1.450E-07	6.200E-09	2.800E-09	4.300E-09	1.600E-09	3.707E+00	
6	14	6	1	0.000E+00	1.000E-08	2.100E-09	3.400E-09	3.622E+00	2.885E+02	2.898E+02	1.103E-07	1.502E-07	3.900E-09	6.000E-10	1.400E-09	5.400E-09	3.622E+00	
7	13	6	1	0.000E+00	3.000E-08	4.100E-09	1.700E-09	3.589E+00	2.880E+02	2.892E+02	1.148E-07	1.542E-07	3.100E-09	5.800E-09	2.800E-09	5.000E-10	3.589E+00	
8	12	6	1	0.000E+00	1.000E-08	2.600E-09	3.300E-09	3.624E+00	2.875E+02	2.888E+02	1.192E-07	1.592E-07	1.900E-09	6.300E-09	5.000E-10	3.900E-09	3.625E+00	
9	11	6	1	0.000E+00	1.000E-08	1.000E-09	2.500E-09	3.620E+00	2.869E+02	2.882E+02	1.206E-07	1.643E-07	1.400E-09	2.200E-09	4.200E-09	5.000E-10	3.620E+00	
10	10	6	1	0.000E+00	0.000E+00	3.400E-09	1.400E-09	3.588E+00	2.868E+02	2.881E+02	1.217E-07	1.627E-07	3.300E-09	5.100E-09	2.300E-09	4.000E-10	3.588E+00	
11	9	6	1	0.000E+00	0.000E+00	1.500E-09	8.300E-09	3.622E+00	2.877E+02	2.887E+02	1.159E-07	1.573E-07	4.000E-10	1.000E-10	5.000E-09	4.000E-09	3.622E+00	
12	8	6	1	0.000E+00	0.000E+00	2.900E-09	4.000E-10	3.621E+00	2.874E+02	2.887E+02	1.108E-07	1.517E-07	6.600E-09	3.200E-09	1.000E-09	9.000E-10	3.621E+00	
13	7	7	1	0.000E+00	2.000E-08	4.700E-09	2.100E-09	3.653E+00	2.883E+02	2.894E+02	1.108E-07	1.485E-07	4.100E-09	4.100E-09	1.500E-09	9.000E-10	3.655E+00	
14	8	7	1	0.000E+00	0.000E+00	1.200E-09	3.200E-09	3.583E+00	2.875E+02	2.886E+02	1.180E-07	1.574E-07	2.900E-09	5.300E-09	7.000E-10	4.900E-09	3.583E+00	
15	9	7	1	0.000E+00	2.000E-08	5.100E-09	0.000E+00	3.694E+00	2.869E+02	2.883E+02	1.224E-07	1.655E-07	3.300E-09	3.600E-09	4.600E-09	6.000E-10	3.696E+00	
16	10	7	1	0.000E+00	1.000E-08	1.300E-09	4.800E-09	3.629E+00	2.867E+02	2.880E+02	1.264E-07	1.705E-07	6.100E-09	6.500E-09	3.500E-09	5.700E-09	3.629E+00	
17	11	7	1	0.000E+00	3.000E-08	9.000E-10	7.300E-09	3.666E+00	2.862E+02	2.877E+02	1.266E-07	1.694E-07	3.300E-09	4.000E-09	0.000E+00	5.900E-09	3.666E+00	
18	12	7	1	0.000E+00	1.000E-08	2.100E-09	1.400E-09	3.713E+00	2.866E+02	2.880E+02	1.246E-07	1.685E-07	3.200E-09	3.200E-09	3.300E-09	2.300E-09	3.714E+00	
19	13	7	1	1.000E-03	3.000E-08	5.300E-09	0.000E+00	3.631E+00	2.871E+02	2.885E+02	1.224E-07	1.653E-07	1.000E-10	1.900E-09	3.000E-10	1.100E-09	3.630E+00	
20	14	7	1	0.000E+00	1.000E-08	2.000E-10	1.000E-10	3.586E+00	2.879E+02	2.892E+02	1.188E-07	1.566E-07	2.900E-09	8.000E-10	1.400E-09	1.300E-09	3.585E+00	
21	15	7	1	0.000E+00	2.000E-08	3.000E-10	2.800E-09	3.698E+00	2.884E+02	2.896E+02	1.139E-07	1.497E-07	2.800E-09	7.300E-09	1.600E-09	3.900E-09	3.698E+00	
22	16	8	1	0.000E+00	1.000E-08	1.200E-09	9.000E-10	3.647E+00	2.886E+02	2.900E+02	1.112E-07	1.474E-07	3.700E-09	4.800E-09	2.000E-10	1.400E-09	3.648E+00	
23	15	8	1	1.000E-03	4.000E-08	2.100E-09	2.200E-09	3.612E+00	2.879E+02	2.891E+02	1.184E-07	1.561E-07	3.400E-09	1.000E-10	9.000E-10	3.000E-10	3.612E+00	
24	14	8	1	0.000E+00	3.000E-08	5.500E-09	5.300E-09	3.591E+00	2.872E+02	2.885E+02	1.224E-07	1.650E-07	1.000E-09	1.200E-09	5.800E-09	1.900E-09	3.591E+00	
25	13	8	1	0.000E+00	1.000E-08	7.000E-10	2.300E-09	3.594E+00	2.867E+02	2.882E+02	1.265E-07	1.711E-07	2.900E-09	1.000E-10	1.200E-09	3.100E-09	3.593E+00	
26	12	8	1	1.000E-03	0.000E+00	1.400E-09	5.400E-09	3.652E+00	2.866E+02	2.881E+02	1.255E-07	1.721E-07	6.100E-09	2.800E-09	4.600E-09	1.200E-09	3.653E+00	
27	11	8	1	0.000E+00	2.000E-08	1.400E-09	8.300E-09	3.619E+00	2.865E+02	2.880E+02	1.282E-07	1.741E-07	6.400E-09	4.300E-09	5.600E-09	6.400E-09	3.618E+00	
28	10	8	1	0.000E+00	2.000E-08	1.500E-09	3.000E-10	3.600E+00	2.863E+02	2.878E+02	1.289E-07	1.726E-07	3.000E-09	3.300E-09	3.200E-09	3.100E-09	3.600E+00	
