Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	10
Date	2025/05/09
Time	21:58:27

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	4.000E-08	8.000E-10	2.600E-09	3.932E+00	2.851E+02	2.869E+02	1.062E-07	1.467E-07	4.800E-09	1.400E-09	1.700E-09	7.000E-09	3.932E+00	
2	10	5	1	0.000E+00	2.000E-08	2.400E-09	1.600E-09	3.666E+00	2.861E+02	2.876E+02	1.105E-07	1.499E-07	6.500E-09	4.700E-09	1.500E-09	5.100E-09	3.666E+00	
3	11	5	1	0.000E+00	0.000E+00	1.900E-09	5.000E-10	3.601E+00	2.867E+02	2.881E+02	1.115E-07	1.498E-07	2.900E-09	1.000E-09	4.000E-09	3.100E-09	3.601E+00	
4	12	5	1	0.000E+00	2.000E-08	1.300E-09	0.000E+00	3.711E+00	2.871E+02	2.887E+02	1.096E-07	1.474E-07	1.000E-09	1.500E-09	6.600E-09	2.000E-10	3.710E+00	
5	13	5	1	0.000E+00	0.000E+00	2.100E-09	4.300E-09	3.681E+00	2.879E+02	2.894E+02	1.078E-07	1.410E-07	3.000E-09	5.000E-10	1.000E-09	2.200E-09	3.682E+00	
6	14	6	1	0.000E+00	0.000E+00	1.000E-10	1.000E-10	3.610E+00	2.877E+02	2.890E+02	1.125E-07	1.470E-07	2.500E-09	2.300E-09	1.400E-09	1.800E-09	3.610E+00	
7	13	6	1	0.000E+00	0.000E+00	4.600E-09	9.000E-10	3.566E+00	2.869E+02	2.884E+02	1.158E-07	1.546E-07	2.400E-09	5.000E-09	1.300E-09	1.900E-09	3.565E+00	
8	12	6	1	0.000E+00	3.000E-08	1.800E-09	1.400E-09	3.598E+00	2.864E+02	2.878E+02	1.165E-07	1.587E-07	4.600E-09	2.200E-09	1.000E-09	6.300E-09	3.599E+00	
9	11	6	1	0.000E+00	0.000E+00	2.100E-09	4.900E-09	3.607E+00	2.857E+02	2.873E+02	1.186E-07	1.602E-07	7.800E-09	4.000E-09	3.600E-09	1.600E-09	3.606E+00	
10	10	6	1	0.000E+00	0.000E+00	3.000E-09	4.000E-10	3.610E+00	2.860E+02	2.873E+02	1.187E-07	1.608E-07	2.200E-09	1.700E-09	3.800E-09	2.200E-09	3.610E+00	
11	9	6	1	0.000E+00	0.000E+00	7.000E-10	2.000E-09	3.676E+00	2.867E+02	2.879E+02	1.135E-07	1.509E-07	2.500E-09	1.000E-10	1.200E-09	5.000E-10	3.675E+00	
12	8	6	1	0.000E+00	0.000E+00	3.600E-09	3.000E-10	3.658E+00	2.860E+02	2.876E+02	1.081E-07	1.480E-07	4.900E-09	3.000E-10	4.300E-09	5.400E-09	3.658E+00	
13	7	7	1	0.000E+00	0.000E+00	1.700E-09	2.300E-09	3.707E+00	2.873E+02	2.885E+02	1.073E-07	1.417E-07	3.400E-09	8.000E-10	2.300E-09	1.500E-09	3.706E+00	
14	8	7	1	0.000E+00	0.000E+00	1.100E-09	5.200E-09	3.652E+00	2.867E+02	2.879E+02	1.120E-07	1.532E-07	7.000E-10	0.000E+00	4.100E-09	6.600E-09	3.651E+00	
15	9	7	1	0.000E+00	4.000E-08	4.300E-09	1.400E-09	3.744E+00	2.862E+02	2.875E+02	1.186E-07	1.597E-07	4.700E-09	4.500E-09	0.000E+00	2.000E-10	3.744E+00	
16	10	7	1	0.000E+00	0.000E+00	4.000E-10	1.800E-09	3.663E+00	2.857E+02	2.871E+02	1.234E-07	1.643E-07	2.700E-09	2.500E-09	2.300E-09	1.000E-10	3.664E+00	
17	11	7	1	0.000E+00	1.000E-08	9.000E-10	7.200E-09	3.668E+00	2.856E+02	2.870E+02	1.229E-07	1.668E-07	2.300E-09	7.000E-10	3.600E-09	1.900E-09	3.669E+00	
18	12	7	1	0.000E+00	0.000E+00	3.200E-09	9.000E-10	3.727E+00	2.858E+02	2.872E+02	1.231E-07	1.672E-07	7.000E-10	1.300E-09	1.400E-09	1.000E-09	3.726E+00	
19	13	7	1	0.000E+00	3.000E-08	1.200E-09	4.700E-09	3.604E+00	2.863E+02	2.878E+02	1.200E-07	1.639E-07	4.700E-09	5.000E-10	5.100E-09	3.200E-09	3.604E+00	
20	14	7	1	0.000E+00	0.000E+00	2.300E-09	7.600E-09	3.572E+00	2.869E+02	2.883E+02	1.170E-07	1.576E-07	4.900E-09	6.000E-10	6.700E-09	6.400E-09	3.573E+00	
21	15	7	1	0.000E+00	1.000E-08	0.000E+00	1.800E-09	3.752E+00	2.874E+02	2.889E+02	1.121E-07	1.475E-07	2.800E-09	1.000E-09	0.000E+00	7.000E-10	3.752E+00	
22	16	8	1	1.000E-03	3.000E-08	2.100E-09	2.500E-09	3.629E+00	2.877E+02	2.893E+02	1.111E-07	1.478E-07	6.600E-09	4.800E-09	2.900E-09	3.600E-09	3.629E+00	
23	15	8	1	0.000E+00	3.000E-08	3.900E-09	5.000E-10	3.597E+00	2.869E+02	2.884E+02	1.169E-07	1.559E-07	2.900E-09	2.600E-09	5.000E-10	2.200E-09	3.597E+00	
24	14	8	1	1.000E-03	1.000E-08	1.300E-09	1.800E-09	3.552E+00	2.864E+02	2.878E+02	1.235E-07	1.633E-07	3.800E-09	1.600E-09	1.900E-09	9.000E-10	3.551E+00	
25	13	8	1	0.000E+00	1.000E-08	3.700E-09	3.600E-09	3.555E+00	2.860E+02	2.873E+02	1.257E-07	1.698E-07	5.000E-10	4.000E-10	4.900E-09	5.600E-09	3.555E+00	
26	12	8	1	0.000E+00	3.000E-08	3.200E-09	3.100E-09	3.604E+00	2.858E+02	2.872E+02	1.278E-07	1.724E-07	1.600E-09	2.200E-09	3.900E-09	4.500E-09	3.605E+00	
27	11	8	1	0.000E+00	0.000E+00	2.900E-09	2.200E-09	3.589E+00	2.857E+02	2.871E+02	1.288E-07	1.734E-07	7.300E-09	6.500E-09	2.200E-09	1.700E-09	3.590E+00	
