Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	9
Date	2025/05/09
Time	21:51:47

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	0.000E+00	2.800E-09	1.100E-09	3.865E+00	2.855E+02	2.873E+02	1.091E-07	1.486E-07	4.000E-10	2.300E-09	4.300E-09	2.000E-10	3.865E+00	
2	10	5	1	0.000E+00	1.000E-08	1.600E-09	1.800E-09	3.626E+00	2.859E+02	2.876E+02	1.097E-07	1.502E-07	6.500E-09	4.200E-09	3.800E-09	3.300E-09	3.626E+00	
3	11	5	1	0.000E+00	0.000E+00	2.700E-09	3.200E-09	3.604E+00	2.861E+02	2.880E+02	1.085E-07	1.470E-07	3.000E-09	6.400E-09	2.000E-09	2.000E-10	3.604E+00	
4	12	5	1	0.000E+00	0.000E+00	1.500E-09	6.100E-09	3.732E+00	2.867E+02	2.885E+02	1.068E-07	1.434E-07	4.800E-09	7.600E-09	2.100E-09	5.500E-09	3.732E+00	
5	13	5	3	0.000E+00	99.99													
6	14	6	1	1.000E-03	2.000E-08	1.500E-09	6.100E-09	3.617E+00	2.867E+02	2.886E+02	1.053E-07	1.431E-07	3.800E-09	3.000E-10	7.000E-09	5.800E-09	3.617E+00	
7	13	6	1	0.000E+00	0.000E+00	3.000E-10	1.000E-09	3.542E+00	2.860E+02	2.878E+02	1.110E-07	1.475E-07	3.800E-09	1.700E-09	2.500E-09	5.800E-09	3.543E+00	
8	12	6	1	0.000E+00	1.000E-08	4.800E-09	1.000E-10	3.567E+00	2.856E+02	2.873E+02	1.106E-07	1.526E-07	5.100E-09	2.800E-09	9.000E-10	4.500E-09	3.566E+00	
9	11	6	1	0.000E+00	1.000E-08	1.400E-09	7.800E-09	3.514E+00	2.851E+02	2.869E+02	1.152E-07	1.586E-07	2.900E-09	1.800E-09	6.800E-09	2.800E-09	3.514E+00	
10	10	6	1	1.000E-03	4.000E-08	3.500E-09	1.800E-09	3.507E+00	2.855E+02	2.870E+02	1.177E-07	1.604E-07	1.600E-09	1.300E-09	2.700E-09	7.000E-10	3.508E+00	
11	9	6	3	0.000E+00	99.99													
12	8	6	1	0.000E+00	2.000E-08	2.400E-09	2.700E-09	3.566E+00	2.862E+02	2.880E+02	1.102E-07	1.502E-07	3.100E-09	6.000E-10	3.700E-09	1.800E-09	3.566E+00	
13	7	7	1	0.000E+00	0.000E+00	2.100E-09	2.500E-09	3.558E+00	2.875E+02	2.892E+02	1.109E-07	1.465E-07	5.400E-09	3.200E-09	1.900E-09	4.200E-09	3.559E+00	
14	8	7	1	0.000E+00	0.000E+00	1.000E-10	1.800E-09	3.492E+00	2.861E+02	2.878E+02	1.143E-07	1.571E-07	2.500E-09	1.000E-09	1.000E-09	4.400E-09	3.492E+00	
15	9	7	1	0.000E+00	0.000E+00	3.300E-09	2.000E-10	3.560E+00	2.855E+02	2.871E+02	1.188E-07	1.625E-07	0.000E+00	1.600E-09	7.000E-10	3.200E-09	3.559E+00	
16	10	7	1	0.000E+00	0.000E+00	7.000E-10	8.000E-10	3.490E+00	2.850E+02	2.867E+02	1.223E-07	1.671E-07	2.500E-09	3.100E-09	2.000E-09	3.000E-10	3.490E+00	
17	11	7	1	0.000E+00	0.000E+00	0.000E+00	1.800E-09	3.513E+00	2.846E+02	2.864E+02	1.232E-07	1.647E-07	3.200E-09	1.400E-09	2.200E-09	1.800E-09	3.514E+00	
18	12	7	1	0.000E+00	0.000E+00	1.900E-09	1.400E-09	3.601E+00	2.849E+02	2.866E+02	1.168E-07	1.584E-07	5.400E-09	1.800E-09	3.000E-10	5.000E-10	3.601E+00	
19	13	7	1	1.000E-03	1.000E-08	3.000E-10	3.900E-09	3.553E+00	2.853E+02	2.871E+02	1.141E-07	1.540E-07	1.500E-09	7.600E-09	3.000E-09	5.200E-09	3.553E+00	
20	14	7	1	0.000E+00	2.000E-08	1.600E-09	2.700E-09	3.549E+00	2.857E+02	2.875E+02	1.107E-07	1.498E-07	6.800E-09	3.600E-09	4.900E-09	3.500E-09	3.550E+00	
21	15	7	1	0.000E+00	2.000E-08	4.700E-09	5.900E-09	3.755E+00	2.862E+02	2.881E+02	1.059E-07	1.432E-07	3.000E-09	6.000E-10	4.300E-09	2.100E-09	3.754E+00	
22	16	8	1	0.000E+00	1.000E-08	9.000E-10	7.000E-10	3.656E+00	2.864E+02	2.884E+02	1.034E-07	1.402E-07	2.000E-09	1.300E-09	3.300E-09	3.600E-09	3.656E+00	
23	15	8	1	0.000E+00	0.000E+00	2.000E-10	7.400E-09	3.592E+00	2.856E+02	2.874E+02	1.102E-07	1.486E-07	2.000E-09	8.400E-09	4.400E-09	3.900E-09	3.592E+00	
24	14	8	1	1.000E-03	1.000E-08	1.900E-09	9.000E-10	3.517E+00	2.850E+02	2.869E+02	1.153E-07	1.542E-07	5.000E-10	2.000E-09	3.000E-10	3.600E-09	3.516E+00	
25	13	8	1	0.000E+00	2.000E-08	6.000E-10	8.100E-09	3.511E+00	2.848E+02	2.866E+02	1.159E-07	1.591E-07	6.300E-09	3.000E-09	1.400E-09	6.000E-09	3.511E+00	
26	12	8	1	0.000E+00	1.000E-08	3.400E-09	2.900E-09	3.537E+00	2.848E+02	2.865E+02	1.188E-07	1.648E-07	3.700E-09	2.100E-09	2.400E-09	6.000E-09	3.538E+00	
27	11	8	1	0.000E+00	0.000E+00	1.400E-09	1.100E-09	3.491E+00	2.848E+02	2.864E+02	1.235E-07	1.664E-07	2.700E-09	4.900E-09	0.000E+00	2.500E-09	3.491E+00	
28	10	8	1	0.000E+00	1.000E-08	3.500E-09	6.200E-09	3.467E+00	2.848E+02	2.865E+02	1.239E-07	1.691E-07	3.200E-09	2.200E-09	5.600E-09	6.200E-09	3.467E+00	
29	9	8	1	0.000E+00	1.000E-08	8.000E-10	2.500E-09	3.492E+00	2.851E+02	2.868E+02	1.246E-07	1.663E-07	9.000E-10	2.200E-09	1.200E-09	1.600E-09	3.493E+00	
