Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-5183-323A-250509@203
Wafer number	18
Date	2025/05/09
Time	22:54:15

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	0.000E+00	1.200E-09	3.000E-10	3.939E+00	2.854E+02	2.871E+02	1.055E-07	1.445E-07	0.000E+00	1.400E-09	2.000E-10	3.000E-10	3.939E+00	
2	10	5	1	1.000E-03	5.000E-08	6.000E-09	3.100E-09	3.714E+00	2.864E+02	2.878E+02	1.079E-07	1.460E-07	2.100E-09	1.600E-09	3.700E-09	1.600E-09	3.713E+00	
3	11	5	1	1.000E-03	0.000E+00	2.100E-09	3.900E-09	3.707E+00	2.870E+02	2.885E+02	1.054E-07	1.445E-07	3.800E-09	7.000E-10	1.800E-09	6.400E-09	3.707E+00	
4	12	5	1	1.000E-03	2.000E-08	3.000E-10	2.200E-09	3.794E+00	2.877E+02	2.891E+02	1.063E-07	1.433E-07	4.000E-10	0.000E+00	4.100E-09	3.000E-10	3.795E+00	
5	13	5	1	1.000E-03	1.000E-08	4.000E-09	4.200E-09	3.745E+00	2.884E+02	2.897E+02	1.033E-07	1.387E-07	7.000E-10	2.700E-09	4.400E-09	5.400E-09	3.745E+00	
6	14	6	1	0.000E+00	1.000E-08	3.000E-10	4.200E-09	3.664E+00	2.880E+02	2.893E+02	1.082E-07	1.417E-07	3.900E-09	9.000E-10	0.000E+00	1.200E-09	3.664E+00	
7	13	6	1	0.000E+00	0.000E+00	2.400E-09	3.000E-10	3.642E+00	2.872E+02	2.887E+02	1.110E-07	1.487E-07	9.000E-10	3.900E-09	5.000E-10	1.100E-09	3.641E+00	
8	12	6	1	0.000E+00	0.000E+00	9.000E-10	2.100E-09	3.688E+00	2.867E+02	2.881E+02	1.132E-07	1.526E-07	6.000E-09	7.100E-09	1.300E-09	2.700E-09	3.689E+00	
9	11	6	1	0.000E+00	0.000E+00	3.000E-10	5.500E-09	3.679E+00	2.859E+02	2.875E+02	1.150E-07	1.545E-07	6.200E-09	2.900E-09	3.800E-09	6.400E-09	3.678E+00	
10	10	6	1	1.000E-03	2.000E-08	2.900E-09	4.200E-09	3.681E+00	2.859E+02	2.873E+02	1.136E-07	1.556E-07	7.000E-10	1.100E-09	3.800E-09	7.200E-09	3.681E+00	
11	9	6	1	1.000E-03	0.000E+00	3.100E-09	3.200E-09	3.714E+00	2.866E+02	2.879E+02	1.088E-07	1.498E-07	3.300E-09	3.000E-09	3.000E-10	2.500E-09	3.715E+00	
12	8	6	1	1.000E-03	2.000E-08	8.000E-10	1.000E-09	3.672E+00	2.861E+02	2.877E+02	1.081E-07	1.464E-07	2.500E-09	1.700E-09	5.600E-09	1.100E-09	3.673E+00	
13	7	7	1	0.000E+00	1.000E-08	1.200E-09	4.900E-09	3.713E+00	2.875E+02	2.889E+02	1.058E-07	1.419E-07	6.400E-09	8.000E-09	2.900E-09	1.000E-09	3.713E+00	
14	8	7	1	0.000E+00	1.000E-08	2.100E-09	1.700E-09	3.669E+00	2.866E+02	2.880E+02	1.120E-07	1.522E-07	1.800E-09	8.000E-10	3.700E-09	1.800E-09	3.668E+00	
15	9	7	1	1.000E-03	4.000E-08	8.000E-10	4.500E-09	3.763E+00	2.860E+02	2.873E+02	1.168E-07	1.561E-07	5.900E-09	3.100E-09	1.000E-09	2.700E-09	3.763E+00	
16	10	7	1	0.000E+00	0.000E+00	0.000E+00	4.900E-09	3.732E+00	2.855E+02	2.869E+02	1.175E-07	1.619E-07	6.000E-09	1.400E-09	9.000E-10	7.700E-09	3.732E+00	
17	11	7	1	0.000E+00	2.000E-08	2.000E-10	2.500E-09	3.717E+00	2.854E+02	2.870E+02	1.199E-07	1.603E-07	3.500E-09	3.900E-09	6.000E-10	5.900E-09	3.717E+00	
18	12	7	1	1.000E-03	0.000E+00	4.000E-09	1.200E-09	3.808E+00	2.859E+02	2.875E+02	1.178E-07	1.607E-07	1.100E-09	1.500E-09	4.100E-09	2.100E-09	3.809E+00	
19	13	7	1	1.000E-03	1.000E-08	1.200E-09	3.300E-09	3.680E+00	2.864E+02	2.880E+02	1.159E-07	1.565E-07	6.900E-09	5.100E-09	3.500E-09	4.000E-10	3.680E+00	
20	14	7	1	0.000E+00	2.000E-08	2.000E-10	4.000E-09	3.636E+00	2.871E+02	2.885E+02	1.119E-07	1.522E-07	5.400E-09	2.000E-09	5.000E-09	4.000E-10	3.637E+00	
21	15	7	1	0.000E+00	4.000E-08	2.000E-10	2.800E-09	3.782E+00	2.878E+02	2.892E+02	1.081E-07	1.451E-07	3.200E-09	1.600E-09	3.700E-09	1.000E-09	3.782E+00	
22	16	8	1	0.000E+00	1.000E-08	2.600E-09	1.100E-09	3.697E+00	2.882E+02	2.896E+02	1.047E-07	1.410E-07	5.000E-10	3.500E-09	2.000E-10	4.000E-10	3.697E+00	
23	15	8	1	0.000E+00	0.000E+00	7.000E-10	5.200E-09	3.662E+00	2.874E+02	2.886E+02	1.125E-07	1.509E-07	4.500E-09	6.800E-09	2.500E-09	2.400E-09	3.662E+00	
24	14	8	1	0.000E+00	1.000E-08	4.500E-09	9.000E-10	3.653E+00	2.865E+02	2.880E+02	1.163E-07	1.563E-07	4.200E-09	3.800E-09	2.000E-10	4.000E-10	3.653E+00	
25	13	8	1	1.000E-03	1.000E-08	5.000E-09	0.000E+00	3.669E+00	2.860E+02	2.875E+02	1.171E-07	1.608E-07	4.300E-09	6.200E-09	1.900E-09	5.100E-09	3.669E+00	
26	12	8	1	1.000E-03	2.000E-08	2.100E-09	1.300E-09	3.711E+00	2.857E+02	2.872E+02	1.221E-07	1.633E-07	1.500E-09	1.700E-09	2.700E-09	4.600E-09	3.711E+00	
27	11	8	1	1.000E-03	1.000E-08	3.700E-09	2.800E-09	3.703E+00	2.854E+02	2.870E+02	1.206E-07	1.643E-07	1.100E-09	1.800E-09	4.700E-09	1.700E-09	3.703E+00	
