Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	14
Date	2025/05/01
Time	05:44:07

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	0.000E+00	5.000E-10	3.000E-10	2.792E+00	2.875E+02	2.893E+02	1.628E-07	2.187E-07	0.000E+00	1.700E-09	7.000E-10	1.900E-09	2.792E+00	
2	10	5	1	1.000E-03	0.000E+00	1.200E-09	6.000E-10	2.676E+00	2.865E+02	2.881E+02	1.722E-07	2.291E-07	2.700E-09	4.700E-09	2.000E-10	1.100E-09	2.676E+00	
3	11	5	4	0.000E+00	3.412E-05	999.9												
4	12	5	1	0.000E+00	1.000E-08	1.800E-09	6.300E-09	2.650E+00	2.870E+02	2.889E+02	1.674E-07	2.225E-07	2.700E-09	3.000E-10	3.600E-09	4.100E-09	2.651E+00	
5	13	5	4	0.000E+00	2.600E-07	999.9												
6	14	6	1	0.000E+00	1.000E-08	0.000E+00	6.300E-09	2.590E+00	2.847E+02	2.864E+02	1.838E-07	2.463E-07	7.000E-10	2.200E-09	2.100E-09	5.000E-09	2.590E+00	
7	13	6	1	0.000E+00	0.000E+00	4.000E-10	2.400E-09	2.585E+00	2.844E+02	2.860E+02	1.815E-07	2.435E-07	1.700E-09	0.000E+00	2.000E-09	2.700E-09	2.584E+00	
8	12	6	1	0.000E+00	0.000E+00	4.300E-09	1.300E-09	2.632E+00	2.843E+02	2.863E+02	1.758E-07	2.368E-07	1.100E-09	3.000E-10	1.600E-09	5.000E-10	2.631E+00	
9	11	6	1	0.000E+00	0.000E+00	2.500E-09	3.200E-09	2.672E+00	2.843E+02	2.860E+02	1.755E-07	2.361E-07	3.200E-09	5.700E-09	6.000E-10	2.000E-09	2.671E+00	
10	10	6	1	0.000E+00	0.000E+00	2.400E-09	1.900E-09	2.676E+00	2.839E+02	2.857E+02	1.795E-07	2.403E-07	3.400E-09	2.000E-10	3.100E-09	3.100E-09	2.676E+00	
11	9	6	1	0.000E+00	0.000E+00	1.700E-09	3.000E-09	2.683E+00	2.852E+02	2.870E+02	1.767E-07	2.379E-07	5.400E-09	7.000E-10	1.300E-09	1.600E-09	2.683E+00	
12	8	6	1	1.000E-03	1.000E-08	8.000E-10	1.700E-09	2.630E+00	2.857E+02	2.874E+02	1.803E-07	2.423E-07	2.100E-09	8.000E-10	4.700E-09	2.000E-09	2.630E+00	
13	7	7	1	0.000E+00	0.000E+00	3.100E-09	5.000E-10	2.679E+00	2.871E+02	2.889E+02	1.775E-07	2.370E-07	1.000E-09	9.000E-10	5.400E-09	1.100E-09	2.679E+00	
14	8	7	1	0.000E+00	2.000E-08	2.000E-10	1.400E-09	2.669E+00	2.851E+02	2.869E+02	1.807E-07	2.427E-07	2.000E-09	1.500E-09	7.000E-10	1.000E-10	2.668E+00	
15	9	7	1	0.000E+00	0.000E+00	1.000E-09	2.600E-09	2.763E+00	2.849E+02	2.867E+02	1.736E-07	2.319E-07	2.400E-09	1.600E-09	2.800E-09	3.800E-09	2.763E+00	
16	10	7	1	0.000E+00	2.000E-08	1.400E-09	4.500E-09	2.785E+00	2.846E+02	2.863E+02	1.703E-07	2.287E-07	2.700E-09	1.300E-09	1.800E-09	5.500E-09	2.784E+00	
17	11	7	1	0.000E+00	0.000E+00	8.000E-10	3.000E-09	2.785E+00	2.849E+02	2.865E+02	1.663E-07	2.253E-07	1.300E-09	7.000E-10	2.100E-09	2.000E-09	2.786E+00	
18	12	7	1	0.000E+00	0.000E+00	1.600E-09	2.200E-09	2.759E+00	2.852E+02	2.871E+02	1.640E-07	2.205E-07	3.000E-09	4.300E-09	7.000E-10	6.000E-10	2.759E+00	
19	13	7	1	0.000E+00	0.000E+00	1.700E-09	6.700E-09	2.652E+00	2.837E+02	2.856E+02	1.772E-07	2.380E-07	2.800E-09	1.800E-09	2.700E-09	5.200E-09	2.652E+00	
20	14	7	1	0.000E+00	1.000E-08	1.000E-09	4.100E-09	2.608E+00	2.826E+02	2.846E+02	1.884E-07	2.533E-07	4.100E-09	5.600E-09	1.300E-09	6.000E-10	2.608E+00	
21	15	7	1	1.000E-03	0.000E+00	3.300E-09	4.200E-09	2.604E+00	2.836E+02	2.856E+02	1.884E-07	2.524E-07	4.000E-10	6.000E-10	2.300E-09	8.000E-10	2.604E+00	
22	16	8	1	0.000E+00	1.000E-08	1.400E-09	7.000E-10	2.563E+00	2.832E+02	2.853E+02	1.924E-07	2.581E-07	5.000E-10	5.000E-10	2.200E-09	6.000E-10	2.563E+00	
23	15	8	1	1.000E-03	0.000E+00	2.600E-09	0.000E+00	2.615E+00	2.824E+02	2.845E+02	1.879E-07	2.541E-07	3.000E-10	1.500E-09	3.000E-10	3.000E-10	2.615E+00	
24	14	8	1	0.000E+00	1.000E-08	1.000E-10	6.000E-10	2.664E+00	2.831E+02	2.850E+02	1.795E-07	2.401E-07	2.500E-09	2.900E-09	1.700E-09	1.800E-09	2.664E+00	
25	13	8	1	0.000E+00	0.000E+00	1.800E-09	3.000E-09	2.752E+00	2.848E+02	2.864E+02	1.659E-07	2.235E-07	1.800E-09	1.100E-09	1.200E-09	3.100E-09	2.752E+00	
26	12	8	1	0.000E+00	0.000E+00	3.000E-10	2.000E-10	2.846E+00	2.857E+02	2.874E+02	1.581E-07	2.124E-07	4.200E-09	8.000E-10	1.000E-09	2.200E-09	2.846E+00	
27	11	8	1	0.000E+00	0.000E+00	1.000E-09	2.900E-09	2.861E+00	2.855E+02	2.870E+02	1.594E-07	2.136E-07	1.000E-09	1.600E-09	5.000E-10	2.900E-09	2.861E+00	
28	10	8	1	0.000E+00	2.000E-08	5.000E-10	3.800E-09	2.824E+00	2.853E+02	2.870E+02	1.629E-07	2.184E-07	4.000E-09	2.500E-09	1.300E-09	4.300E-09	2.824E+00	
29	9	8	1	0.000E+00	0.000E+00	3.000E-10	3.500E-09	2.791E+00	2.852E+02	2.869E+02	1.666E-07	2.247E-07	1.100E-09	1.200E-09	1.200E-09	6.600E-09	2.790E+00	
