Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	19
Date	2025/05/01
Time	06:11:13

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	1.000E-08	0.000E+00	1.500E-09	2.724E+00	2.880E+02	2.901E+02	1.769E-07	2.377E-07	4.300E-09	2.100E-09	1.300E-09	3.700E-09	2.723E+00	
2	10	5	1	1.000E-03	2.000E-08	2.400E-09	1.000E-10	2.633E+00	2.875E+02	2.891E+02	1.845E-07	2.469E-07	1.100E-09	1.400E-09	4.400E-09	2.200E-09	2.633E+00	
3	11	5	1	0.000E+00	1.000E-08	3.800E-09	1.200E-09	2.603E+00	2.875E+02	2.891E+02	1.815E-07	2.427E-07	1.700E-09	8.000E-10	3.000E-09	3.400E-09	2.602E+00	
4	12	5	1	0.000E+00	1.000E-08	2.700E-09	1.000E-09	2.604E+00	2.880E+02	2.896E+02	1.793E-07	2.398E-07	3.000E-10	2.900E-09	2.100E-09	3.000E-10	2.604E+00	
5	13	5	1	0.000E+00	1.000E-08	4.000E-10	2.200E-09	2.602E+00	2.882E+02	2.897E+02	1.836E-07	2.447E-07	3.300E-09	1.400E-09	1.000E-10	2.200E-09	2.602E+00	
6	14	6	1	0.000E+00	0.000E+00	1.100E-09	1.200E-09	2.538E+00	2.858E+02	2.876E+02	1.952E-07	2.623E-07	1.600E-09	1.600E-09	1.500E-09	4.000E-10	2.537E+00	
7	13	6	1	0.000E+00	1.000E-08	1.000E-09	2.000E-10	2.570E+00	2.859E+02	2.875E+02	1.889E-07	2.543E-07	2.900E-09	3.000E-10	9.000E-10	1.200E-09	2.570E+00	
8	12	6	1	1.000E-03	0.000E+00	3.300E-09	1.000E-09	2.607E+00	2.862E+02	2.880E+02	1.825E-07	2.457E-07	1.300E-09	1.800E-09	3.300E-09	5.000E-10	2.607E+00	
9	11	6	1	0.000E+00	0.000E+00	9.000E-10	1.300E-09	2.658E+00	2.859E+02	2.875E+02	1.849E-07	2.488E-07	3.000E-09	3.500E-09	6.000E-10	3.800E-09	2.658E+00	
10	10	6	1	0.000E+00	1.000E-08	1.200E-09	0.000E+00	2.664E+00	2.852E+02	2.869E+02	1.899E-07	2.563E-07	3.200E-09	7.000E-10	2.000E-10	6.000E-10	2.663E+00	
11	9	6	1	0.000E+00	1.000E-08	1.800E-09	1.800E-09	2.635E+00	2.851E+02	2.867E+02	1.940E-07	2.609E-07	3.600E-09	2.500E-09	1.300E-09	1.700E-09	2.636E+00	
12	8	6	4	0.000E+00	1.057E-05	999.9												
13	7	7	1	1.000E-03	0.000E+00	1.300E-09	6.000E-10	2.597E+00	2.851E+02	2.868E+02	1.997E-07	2.704E-07	3.400E-09	3.100E-09	1.000E-09	1.100E-09	2.596E+00	
14	8	7	1	1.000E-03	1.000E-08	7.000E-10	3.000E-10	2.622E+00	2.851E+02	2.868E+02	1.955E-07	2.625E-07	2.100E-09	7.000E-10	1.000E-10	2.000E-10	2.622E+00	
15	9	7	1	0.000E+00	2.000E-08	2.200E-09	5.100E-09	2.723E+00	2.852E+02	2.870E+02	1.855E-07	2.503E-07	4.500E-09	3.600E-09	2.300E-09	2.200E-09	2.723E+00	
16	10	7	1	0.000E+00	0.000E+00	6.000E-10	0.000E+00	2.768E+00	2.860E+02	2.876E+02	1.774E-07	2.390E-07	5.200E-09	1.000E-09	1.300E-09	5.000E-10	2.769E+00	
17	11	7	1	0.000E+00	0.000E+00	4.000E-10	3.000E-09	2.793E+00	2.871E+02	2.886E+02	1.707E-07	2.295E-07	4.200E-09	2.000E-10	1.900E-09	3.100E-09	2.793E+00	
18	12	7	1	0.000E+00	0.000E+00	2.900E-09	2.500E-09	2.784E+00	2.878E+02	2.894E+02	1.665E-07	2.234E-07	1.700E-09	1.700E-09	9.000E-10	2.100E-09	2.784E+00	
19	13	7	1	0.000E+00	0.000E+00	2.200E-09	1.300E-09	2.661E+00	2.867E+02	2.882E+02	1.782E-07	2.397E-07	1.200E-09	1.200E-09	1.400E-09	1.700E-09	2.662E+00	
20	14	7	1	0.000E+00	1.000E-08	1.100E-09	2.400E-09	2.570E+00	2.849E+02	2.866E+02	1.946E-07	2.603E-07	1.000E-09	3.800E-09	7.000E-10	6.000E-10	2.569E+00	
21	15	7	1	0.000E+00	2.000E-08	2.500E-09	1.000E-10	2.551E+00	2.846E+02	2.864E+02	2.015E-07	2.718E-07	3.000E-10	2.800E-09	1.700E-09	5.000E-10	2.551E+00	
22	16	8	4	0.000E+00	3.104E-05	999.9												
23	15	8	1	0.000E+00	0.000E+00	4.200E-09	1.200E-09	2.554E+00	2.833E+02	2.852E+02	2.037E-07	2.760E-07	1.400E-09	1.400E-09	1.500E-09	1.900E-09	2.554E+00	
24	14	8	1	0.000E+00	1.000E-08	3.000E-10	2.400E-09	2.649E+00	2.852E+02	2.870E+02	1.851E-07	2.491E-07	2.700E-09	2.600E-09	2.800E-09	1.900E-09	2.649E+00	
25	13	8	1	0.000E+00	0.000E+00	2.300E-09	1.100E-09	2.791E+00	2.876E+02	2.893E+02	1.643E-07	2.199E-07	1.000E-10	2.500E-09	4.300E-09	2.000E-10	2.791E+00	
26	12	8	1	0.000E+00	0.000E+00	1.900E-09	1.800E-09	2.945E+00	2.896E+02	2.903E+02	1.503E-07	2.012E-07	1.600E-09	4.000E-09	6.000E-10	1.100E-09	2.945E+00	
27	11	8	1	0.000E+00	0.000E+00	6.000E-10	2.600E-09	2.946E+00	2.890E+02	2.899E+02	1.537E-07	2.056E-07	5.000E-10	6.700E-09	1.100E-09	7.000E-10	2.947E+00	
28	10	8	4	0.000E+00	2.619E-05	999.9												
29	9	8	1	0.000E+00	0.000E+00	3.100E-09	1.700E-09	2.782E+00	2.859E+02	2.876E+02	1.773E-07	2.392E-07	2.500E-09	1.500E-09	3.500E-09	1.800E-09	2.782E+00	
30	8	8	1	1.000E-03	1.000E-08	7.000E-10	7.000E-10	2.686E+00	2.854E+02	2.871E+02	1.895E-07	2.537E-07	1.200E-09	1.600E-09	9.000E-10	3.100E-09	2.686E+00	
