Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	2
Date	2025/05/01
Time	04:33:15

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	0.000E+00	1.400E-09	3.700E-09	2.962E+00	2.877E+02	2.900E+02	1.556E-07	2.058E-07	1.900E-09	1.000E-10	4.400E-09	3.600E-09	2.962E+00	
2	10	5	1	1.000E-03	1.000E-08	1.900E-09	7.200E-09	2.834E+00	2.857E+02	2.874E+02	1.686E-07	2.258E-07	2.000E-10	2.500E-09	2.000E-09	4.100E-09	2.834E+00	
3	11	5	1	0.000E+00	0.000E+00	5.000E-10	1.300E-09	2.800E+00	2.853E+02	2.871E+02	1.689E-07	2.246E-07	2.200E-09	2.100E-09	0.000E+00	2.900E-09	2.800E+00	
4	12	5	4	0.000E+00	2.506E-05	999.9												
5	13	5	1	0.000E+00	0.000E+00	1.100E-09	4.900E-09	2.787E+00	2.854E+02	2.874E+02	1.708E-07	2.262E-07	2.700E-09	3.000E-10	2.000E-09	2.700E-09	2.787E+00	
6	14	6	1	0.000E+00	0.000E+00	6.000E-10	7.000E-10	2.719E+00	2.819E+02	2.838E+02	1.899E-07	2.553E-07	2.600E-09	1.800E-09	0.000E+00	3.200E-09	2.718E+00	
7	13	6	1	0.000E+00	0.000E+00	1.200E-09	1.500E-09	2.734E+00	2.817E+02	2.835E+02	1.862E-07	2.513E-07	4.000E-10	3.100E-09	7.000E-10	1.300E-09	2.734E+00	
8	12	6	1	0.000E+00	0.000E+00	2.600E-09	0.000E+00	2.776E+00	2.824E+02	2.846E+02	1.788E-07	2.401E-07	1.100E-09	2.500E-09	5.000E-10	1.900E-09	2.775E+00	
9	11	6	4	0.000E+00	5.878E-05	999.9												
10	10	6	1	0.000E+00	1.000E-08	9.000E-10	3.400E-09	2.830E+00	2.830E+02	2.847E+02	1.795E-07	2.411E-07	3.600E-09	2.100E-09	1.500E-09	3.700E-09	2.830E+00	
11	9	6	1	0.000E+00	0.000E+00	8.000E-10	3.600E-09	2.827E+00	2.835E+02	2.853E+02	1.801E-07	2.416E-07	1.700E-09	4.500E-09	2.000E-09	3.100E-09	2.826E+00	
12	8	6	1	0.000E+00	0.000E+00	1.900E-09	9.000E-10	2.757E+00	2.851E+02	2.869E+02	1.773E-07	2.375E-07	6.200E-09	1.000E-10	2.500E-09	1.400E-09	2.757E+00	
13	7	7	1	0.000E+00	1.000E-08	1.300E-09	1.100E-09	2.794E+00	2.856E+02	2.876E+02	1.733E-07	2.313E-07	2.700E-09	6.600E-09	5.000E-10	0.000E+00	2.795E+00	
14	8	7	1	0.000E+00	2.000E-08	2.000E-10	3.700E-09	2.823E+00	2.833E+02	2.853E+02	1.821E-07	2.445E-07	3.800E-09	3.300E-09	1.000E-09	2.500E-09	2.822E+00	
15	9	7	1	0.000E+00	1.000E-08	1.000E-10	5.400E-09	2.871E+00	2.824E+02	2.842E+02	1.814E-07	2.447E-07	4.900E-09	3.600E-09	3.600E-09	9.000E-10	2.872E+00	
16	10	7	4	0.000E+00	9.533E-05	999.9												
17	11	7	1	0.000E+00	1.000E-08	1.300E-09	1.400E-09	2.886E+00	2.820E+02	2.837E+02	1.776E-07	2.408E-07	5.000E-09	1.400E-09	2.100E-09	1.500E-09	2.886E+00	
18	12	7	4	1.000E-03	2.267E-05	999.9												
19	13	7	1	0.000E+00	0.000E+00	9.000E-10	2.600E-09	2.775E+00	2.808E+02	2.826E+02	1.859E-07	2.522E-07	2.800E-09	5.800E-09	2.000E-10	3.000E-09	2.775E+00	
20	14	7	1	0.000E+00	0.000E+00	7.000E-10	1.900E-09	2.712E+00	2.795E+02	2.817E+02	1.954E-07	2.665E-07	2.500E-09	5.300E-09	5.000E-10	1.000E-10	2.712E+00	
21	15	7	1	0.000E+00	0.000E+00	1.600E-09	2.300E-09	2.721E+00	2.805E+02	2.826E+02	1.936E-07	2.633E-07	2.900E-09	1.900E-09	4.200E-09	3.800E-09	2.721E+00	
22	16	8	1	0.000E+00	1.000E-08	1.000E-10	5.400E-09	2.710E+00	2.797E+02	2.818E+02	1.991E-07	2.700E-07	2.300E-09	1.300E-09	1.300E-09	3.200E-09	2.710E+00	
23	15	8	1	0.000E+00	0.000E+00	1.000E-09	5.700E-09	2.703E+00	2.781E+02	2.804E+02	2.028E-07	2.773E-07	4.000E-09	1.500E-09	2.300E-09	4.400E-09	2.704E+00	
24	14	8	1	0.000E+00	0.000E+00	4.000E-10	6.000E-10	2.745E+00	2.788E+02	2.808E+02	1.937E-07	2.676E-07	1.300E-09	1.100E-09	1.100E-09	3.100E-09	2.746E+00	
25	13	8	1	0.000E+00	0.000E+00	1.700E-09	2.100E-09	2.804E+00	2.799E+02	2.817E+02	1.861E-07	2.553E-07	3.900E-09	2.000E-09	4.500E-09	2.800E-09	2.804E+00	
26	12	8	1	0.000E+00	1.000E-08	7.000E-10	3.300E-09	2.859E+00	2.804E+02	2.824E+02	1.824E-07	2.499E-07	1.800E-09	2.800E-09	1.700E-09	2.100E-09	2.858E+00	
27	11	8	1	0.000E+00	0.000E+00	2.000E-10	8.000E-10	2.886E+00	2.808E+02	2.828E+02	1.806E-07	2.472E-07	3.500E-09	2.300E-09	3.000E-10	2.900E-09	2.885E+00	
28	10	8	1	0.000E+00	1.000E-08	2.100E-09	1.000E-09	2.872E+00	2.813E+02	2.831E+02	1.805E-07	2.463E-07	2.900E-09	3.200E-09	2.000E-10	0.000E+00	2.873E+00	
29	9	8	4	0.000E+00	0.000E+00	999.9												
30	8	8	1	0.000E+00	0.000E+00	7.000E-10	1.400E-09	2.823E+00	2.823E+02	2.842E+02	1.850E-07	2.483E-07	3.300E-09	1.100E-09	3.000E-09	4.800E-09	2.823E+00	
31	7	8	1	1.000E-03	0.000E+00	9.000E-10	3.900E-09	2.766E+00	2.839E+02	2.858E+02	1.806E-07	2.409E-07	2.300E-09	1.800E-09	1.900E-09	5.200E-09	2.766E+00	
