Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	21
Date	2025/05/01
Time	06:21:44

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	0.000E+00	2.100E-09	3.700E-09	2.661E+00	2.872E+02	2.890E+02	1.802E-07	2.435E-07	2.200E-09	2.300E-09	2.300E-09	3.800E-09	2.661E+00	
2	10	5	1	1.000E-03	1.000E-08	9.000E-10	2.100E-09	2.579E+00	2.854E+02	2.870E+02	1.942E-07	2.638E-07	4.000E-10	1.400E-09	7.000E-10	2.200E-09	2.579E+00	
3	11	5	1	0.000E+00	0.000E+00	4.400E-09	1.000E-09	2.568E+00	2.849E+02	2.866E+02	1.930E-07	2.613E-07	7.000E-10	2.500E-09	2.200E-09	1.400E-09	2.568E+00	
4	12	5	1	0.000E+00	2.000E-08	1.600E-09	2.600E-09	2.557E+00	2.855E+02	2.874E+02	1.878E-07	2.546E-07	4.200E-09	3.000E-09	1.400E-09	1.400E-09	2.557E+00	
5	13	5	1	0.000E+00	1.000E-08	8.000E-10	2.200E-09	2.554E+00	2.868E+02	2.886E+02	1.876E-07	2.499E-07	2.000E-10	1.700E-09	1.000E-10	3.300E-09	2.554E+00	
6	14	6	1	0.000E+00	1.000E-08	7.000E-10	1.700E-09	2.518E+00	2.852E+02	2.869E+02	2.000E-07	2.675E-07	1.800E-09	1.600E-09	1.000E-09	2.200E-09	2.518E+00	
7	13	6	1	0.000E+00	1.000E-08	3.400E-09	1.700E-09	2.543E+00	2.848E+02	2.863E+02	1.970E-07	2.670E-07	0.000E+00	1.000E-09	2.900E-09	3.200E-09	2.544E+00	
8	12	6	1	0.000E+00	1.000E-08	2.000E-10	1.600E-09	2.575E+00	2.844E+02	2.861E+02	1.945E-07	2.650E-07	1.800E-09	0.000E+00	1.900E-09	1.000E-10	2.576E+00	
9	11	6	1	0.000E+00	0.000E+00	0.000E+00	7.000E-10	2.618E+00	2.840E+02	2.857E+02	1.978E-07	2.685E-07	5.200E-09	0.000E+00	1.400E-09	3.000E-10	2.618E+00	
10	10	6	1	0.000E+00	0.000E+00	8.000E-10	2.600E-09	2.598E+00	2.841E+02	2.857E+02	2.022E-07	2.730E-07	3.100E-09	5.000E-09	1.900E-09	2.500E-09	2.598E+00	
11	9	6	1	0.000E+00	1.000E-08	1.000E-09	1.800E-09	2.575E+00	2.840E+02	2.860E+02	2.040E-07	2.751E-07	1.400E-09	3.700E-09	1.000E-10	3.200E-09	2.575E+00	
12	8	6	1	0.000E+00	1.000E-08	2.100E-09	6.500E-09	2.523E+00	2.860E+02	2.881E+02	1.969E-07	2.631E-07	2.600E-09	1.000E-09	1.400E-09	4.800E-09	2.523E+00	
13	7	7	1	0.000E+00	0.000E+00	4.000E-10	2.900E-09	2.529E+00	2.870E+02	2.889E+02	1.980E-07	2.626E-07	3.200E-09	3.200E-09	7.000E-10	3.900E-09	2.529E+00	
14	8	7	1	0.000E+00	1.000E-08	3.000E-10	2.000E-10	2.560E+00	2.843E+02	2.862E+02	2.050E-07	2.777E-07	3.900E-09	9.000E-10	1.800E-09	2.400E-09	2.559E+00	
15	9	7	1	0.000E+00	0.000E+00	7.000E-10	1.100E-09	2.639E+00	2.833E+02	2.853E+02	2.042E-07	2.788E-07	1.400E-09	1.500E-09	2.200E-09	1.300E-09	2.638E+00	
16	10	7	1	0.000E+00	0.000E+00	3.500E-09	9.000E-10	2.682E+00	2.846E+02	2.863E+02	1.946E-07	2.634E-07	4.000E-10	1.300E-09	1.900E-09	1.500E-09	2.682E+00	
17	11	7	1	0.000E+00	0.000E+00	2.200E-09	3.300E-09	2.750E+00	2.858E+02	2.874E+02	1.833E-07	2.478E-07	2.300E-09	3.200E-09	1.400E-09	1.000E-09	2.750E+00	
18	12	7	1	0.000E+00	0.000E+00	1.300E-09	6.000E-10	2.767E+00	2.866E+02	2.881E+02	1.765E-07	2.376E-07	1.500E-09	3.400E-09	1.000E-10	1.000E-09	2.766E+00	
19	13	7	1	0.000E+00	0.000E+00	3.700E-09	7.000E-10	2.670E+00	2.862E+02	2.876E+02	1.839E-07	2.477E-07	3.000E-10	2.100E-09	1.300E-09	1.200E-09	2.669E+00	
20	14	7	1	0.000E+00	0.000E+00	1.400E-09	1.700E-09	2.557E+00	2.842E+02	2.859E+02	2.012E-07	2.734E-07	1.400E-09	2.000E-09	1.100E-09	2.100E-09	2.558E+00	
21	15	7	4	0.000E+00	4.583E-05	999.9												
22	16	8	6	1.000E-03	1.000E-08	2.500E-09	4.000E-10	2.494E+00	2.839E+02	2.856E+02	2.111E-07	2.845E-07	1.800E-09	1.800E-09	4.300E-09	0.000E+00	2.494E+00	
23	15	8	1	1.000E-03	0.000E+00	1.300E-09	6.000E-10	2.589E+00	2.843E+02	2.860E+02	2.005E-07	2.716E-07	1.400E-09	1.000E-10	2.000E-09	1.100E-09	2.589E+00	
24	14	8	1	0.000E+00	1.000E-08	1.400E-09	1.900E-09	2.712E+00	2.867E+02	2.882E+02	1.788E-07	2.402E-07	3.000E-09	4.300E-09	2.000E-10	1.700E-09	2.712E+00	
25	13	8	1	1.000E-03	0.000E+00	0.000E+00	4.100E-09	2.901E+00	2.891E+02	2.899E+02	1.543E-07	2.071E-07	1.000E-09	3.200E-09	0.000E+00	3.400E-09	2.902E+00	
26	12	8	1	0.000E+00	1.000E-08	1.400E-09	4.900E-09	3.018E+00	2.889E+02	2.900E+02	1.452E-07	1.951E-07	4.600E-09	2.800E-09	1.000E-09	1.400E-09	3.018E+00	
27	11	8	1	0.000E+00	1.000E-08	7.000E-10	2.000E-09	2.935E+00	2.889E+02	2.897E+02	1.556E-07	2.106E-07	5.000E-09	2.000E-10	2.100E-09	6.000E-10	2.935E+00	
28	10	8	1	1.000E-03	1.000E-08	2.500E-09	0.000E+00	2.781E+00	2.856E+02	2.876E+02	1.813E-07	2.452E-07	5.000E-10	1.500E-09	1.500E-09	2.200E-09	2.779E+00	
