Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	1
Date	2025/05/01
Time	04:26:58

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	1.000E-08	2.100E-09	2.700E-09	2.938E+00	2.895E+02	2.907E+02	1.473E-07	1.978E-07	5.400E-09	1.700E-09	1.700E-09	6.000E-10	2.938E+00	
2	10	5	1	0.000E+00	0.000E+00	2.100E-09	4.000E-10	2.881E+00	2.888E+02	2.901E+02	1.525E-07	2.046E-07	2.200E-09	1.200E-09	1.700E-09	1.200E-09	2.882E+00	
3	11	5	1	1.000E-03	1.000E-08	2.000E-10	2.400E-09	2.846E+00	2.885E+02	2.899E+02	1.508E-07	2.032E-07	0.000E+00	1.400E-09	1.000E-10	4.000E-10	2.847E+00	
4	12	5	1	0.000E+00	0.000E+00	1.400E-09	1.900E-09	2.881E+00	2.895E+02	2.909E+02	1.465E-07	1.963E-07	3.800E-09	1.500E-09	3.000E-10	4.400E-09	2.881E+00	
5	13	5	1	0.000E+00	0.000E+00	2.800E-09	3.100E-09	2.835E+00	2.898E+02	2.910E+02	1.519E-07	2.004E-07	1.400E-09	7.000E-10	1.500E-09	3.000E-10	2.836E+00	
6	14	6	1	0.000E+00	1.000E-08	9.000E-10	3.900E-09	2.808E+00	2.875E+02	2.889E+02	1.621E-07	2.167E-07	4.000E-09	2.900E-09	1.400E-09	1.200E-09	2.807E+00	
7	13	6	1	1.000E-03	0.000E+00	1.000E-10	1.000E-09	2.818E+00	2.872E+02	2.886E+02	1.571E-07	2.109E-07	5.300E-09	1.400E-09	2.400E-09	6.000E-10	2.818E+00	
8	12	6	1	0.000E+00	1.000E-08	1.000E-09	3.100E-09	2.882E+00	2.872E+02	2.887E+02	1.518E-07	2.047E-07	2.900E-09	5.900E-09	1.500E-09	2.100E-09	2.882E+00	
9	11	6	1	0.000E+00	0.000E+00	1.300E-09	5.600E-09	2.935E+00	2.874E+02	2.886E+02	1.515E-07	2.045E-07	1.500E-09	7.000E-10	3.300E-09	2.400E-09	2.935E+00	
10	10	6	1	0.000E+00	1.000E-08	1.000E-10	3.600E-09	2.927E+00	2.876E+02	2.889E+02	1.540E-07	2.078E-07	2.000E-09	7.000E-10	1.700E-09	4.100E-09	2.928E+00	
11	9	6	1	0.000E+00	0.000E+00	3.000E-10	1.900E-09	2.916E+00	2.886E+02	2.900E+02	1.528E-07	2.050E-07	2.000E-09	7.000E-10	1.200E-09	2.200E-09	2.917E+00	
12	8	6	1	0.000E+00	0.000E+00	3.200E-09	4.000E-10	2.835E+00	2.898E+02	2.914E+02	1.520E-07	2.026E-07	9.000E-10	3.200E-09	2.000E-10	6.000E-10	2.835E+00	
13	7	7	1	0.000E+00	0.000E+00	1.000E-10	1.000E-09	2.881E+00	2.914E+02	2.928E+02	1.480E-07	1.954E-07	1.100E-09	2.200E-09	2.000E-10	6.000E-10	2.882E+00	
14	8	7	1	0.000E+00	0.000E+00	1.500E-09	3.300E-09	2.896E+00	2.882E+02	2.896E+02	1.563E-07	2.090E-07	3.200E-09	2.400E-09	9.000E-10	3.000E-09	2.896E+00	
15	9	7	1	0.000E+00	0.000E+00	1.300E-09	1.900E-09	2.968E+00	2.878E+02	2.891E+02	1.512E-07	2.043E-07	6.000E-10	6.000E-10	1.700E-09	3.900E-09	2.968E+00	
16	10	7	1	0.000E+00	0.000E+00	5.000E-10	2.500E-09	2.994E+00	2.877E+02	2.890E+02	1.486E-07	1.997E-07	3.100E-09	3.700E-09	7.000E-10	2.400E-09	2.995E+00	
17	11	7	1	0.000E+00	1.000E-08	0.000E+00	7.000E-10	3.028E+00	2.874E+02	2.888E+02	1.466E-07	1.955E-07	6.000E-10	1.800E-09	3.000E-10	1.400E-09	3.027E+00	
18	12	7	1	0.000E+00	0.000E+00	1.200E-09	2.600E-09	3.028E+00	2.875E+02	2.888E+02	1.453E-07	1.947E-07	1.800E-09	7.000E-10	1.000E-09	1.800E-09	3.027E+00	
19	13	7	1	0.000E+00	0.000E+00	3.000E-10	1.300E-09	2.918E+00	2.870E+02	2.882E+02	1.523E-07	2.054E-07	2.200E-09	5.300E-09	7.000E-10	4.000E-10	2.919E+00	
20	14	7	1	0.000E+00	1.000E-08	1.200E-09	5.000E-09	2.824E+00	2.861E+02	2.874E+02	1.635E-07	2.196E-07	4.800E-09	2.800E-09	2.800E-09	3.800E-09	2.823E+00	
21	15	7	1	0.000E+00	0.000E+00	0.000E+00	2.800E-09	2.815E+00	2.866E+02	2.881E+02	1.668E-07	2.225E-07	2.200E-09	4.700E-09	1.400E-09	4.000E-09	2.815E+00	
22	16	8	1	0.000E+00	0.000E+00	1.100E-09	2.200E-09	2.753E+00	2.862E+02	2.878E+02	1.721E-07	2.294E-07	9.000E-10	6.000E-09	2.000E-10	1.700E-09	2.754E+00	
23	15	8	1	0.000E+00	0.000E+00	3.000E-10	1.200E-09	2.809E+00	2.853E+02	2.867E+02	1.680E-07	2.272E-07	4.400E-09	2.300E-09	3.000E-09	2.500E-09	2.809E+00	
24	14	8	1	0.000E+00	1.000E-08	1.500E-09	6.000E-10	2.894E+00	2.860E+02	2.873E+02	1.574E-07	2.132E-07	5.200E-09	1.700E-09	2.500E-09	1.300E-09	2.894E+00	
25	13	8	1	0.000E+00	0.000E+00	1.400E-09	1.200E-09	3.005E+00	2.872E+02	2.884E+02	1.448E-07	1.961E-07	2.400E-09	1.000E-09	2.000E-09	2.300E-09	3.004E+00	
26	12	8	4	0.000E+00	9.000E-08	999.9												
27	11	8	4	0.000E+00	3.090E-06	999.9												
28	10	8	4	0.000E+00	1.639E-05	999.9												
29	9	8	1	0.000E+00	0.000E+00	3.900E-09	5.000E-10	2.967E+00	2.871E+02	2.885E+02	1.522E-07	2.046E-07	8.000E-10	1.000E-09	2.500E-09	8.000E-10	2.966E+00	
30	8	8	1	0.000E+00	0.000E+00	2.700E-09	6.000E-10	2.932E+00	2.875E+02	2.888E+02	1.555E-07	2.094E-07	2.000E-09	0.000E+00	2.500E-09	9.000E-10	2.931E+00	
