Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	12
Date	2025/05/01
Time	05:33:27

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	1.000E-08	1.400E-09	1.200E-09	2.765E+00	2.870E+02	2.886E+02	1.726E-07	2.290E-07	3.700E-09	2.800E-09	2.500E-09	4.600E-09	2.764E+00	
2	10	5	1	0.000E+00	1.000E-08	4.000E-10	5.000E-10	2.730E+00	2.859E+02	2.875E+02	1.752E-07	2.352E-07	4.400E-09	2.300E-09	1.300E-09	2.000E-09	2.729E+00	
3	11	5	1	1.000E-03	0.000E+00	2.000E-10	3.900E-09	2.700E+00	2.849E+02	2.867E+02	1.770E-07	2.387E-07	1.700E-09	1.800E-09	2.500E-09	5.000E-10	2.700E+00	
4	12	5	1	0.000E+00	0.000E+00	2.300E-09	1.000E-09	2.709E+00	2.857E+02	2.878E+02	1.726E-07	2.315E-07	1.400E-09	1.000E-09	1.800E-09	4.000E-10	2.709E+00	
5	13	5	1	0.000E+00	1.000E-08	2.400E-09	0.000E+00	2.690E+00	2.863E+02	2.882E+02	1.741E-07	2.314E-07	9.000E-10	3.200E-09	6.000E-10	2.000E-10	2.689E+00	
6	14	6	1	0.000E+00	1.000E-08	2.600E-09	3.000E-09	2.656E+00	2.844E+02	2.862E+02	1.837E-07	2.464E-07	7.000E-10	7.000E-10	3.000E-09	2.200E-09	2.657E+00	
7	13	6	1	1.000E-03	0.000E+00	2.400E-09	4.000E-10	2.654E+00	2.834E+02	2.852E+02	1.856E-07	2.497E-07	3.200E-09	2.200E-09	7.000E-10	1.800E-09	2.654E+00	
8	12	6	1	0.000E+00	1.000E-08	2.600E-09	7.000E-10	2.689E+00	2.834E+02	2.853E+02	1.804E-07	2.442E-07	9.000E-10	2.200E-09	4.000E-10	7.000E-10	2.690E+00	
9	11	6	1	0.000E+00	1.000E-08	2.200E-09	4.500E-09	2.739E+00	2.836E+02	2.854E+02	1.809E-07	2.432E-07	4.000E-09	2.000E-09	2.500E-09	4.500E-09	2.740E+00	
10	10	6	1	1.000E-03	1.000E-08	7.000E-10	4.800E-09	2.739E+00	2.843E+02	2.861E+02	1.803E-07	2.422E-07	4.600E-09	1.800E-09	3.100E-09	2.500E-09	2.739E+00	
11	9	6	1	0.000E+00	1.000E-08	2.000E-10	2.000E-09	2.725E+00	2.849E+02	2.869E+02	1.807E-07	2.423E-07	3.500E-09	6.100E-09	1.500E-09	2.700E-09	2.724E+00	
12	8	6	1	0.000E+00	0.000E+00	0.000E+00	3.200E-09	2.658E+00	2.859E+02	2.880E+02	1.836E-07	2.436E-07	1.500E-09	3.800E-09	3.000E-10	1.400E-09	2.659E+00	
13	7	7	1	0.000E+00	0.000E+00	1.700E-09	3.000E-10	2.676E+00	2.873E+02	2.894E+02	1.789E-07	2.378E-07	1.300E-09	1.600E-09	2.200E-09	4.300E-09	2.676E+00	
14	8	7	1	0.000E+00	1.000E-08	2.400E-09	3.300E-09	2.711E+00	2.843E+02	2.863E+02	1.856E-07	2.500E-07	2.800E-09	3.000E-10	8.000E-10	7.000E-10	2.710E+00	
15	9	7	1	0.000E+00	0.000E+00	1.000E-10	1.600E-09	2.792E+00	2.842E+02	2.861E+02	1.788E-07	2.411E-07	1.700E-09	3.000E-10	8.000E-10	9.000E-10	2.793E+00	
16	10	7	1	0.000E+00	0.000E+00	2.800E-09	5.000E-10	2.817E+00	2.847E+02	2.864E+02	1.729E-07	2.332E-07	2.100E-09	2.200E-09	3.000E-10	2.000E-10	2.817E+00	
17	11	7	1	0.000E+00	0.000E+00	1.600E-09	7.000E-10	2.842E+00	2.841E+02	2.859E+02	1.727E-07	2.322E-07	1.300E-09	2.300E-09	0.000E+00	1.100E-09	2.842E+00	
18	12	7	1	0.000E+00	0.000E+00	1.500E-09	4.400E-09	2.819E+00	2.841E+02	2.860E+02	1.710E-07	2.307E-07	2.900E-09	2.300E-09	1.700E-09	4.400E-09	2.819E+00	
19	13	7	1	1.000E-03	2.000E-08	7.000E-10	2.200E-09	2.716E+00	2.832E+02	2.851E+02	1.807E-07	2.431E-07	3.900E-09	4.200E-09	1.000E-09	1.600E-09	2.717E+00	
20	14	7	1	0.000E+00	0.000E+00	4.300E-09	5.000E-10	2.661E+00	2.825E+02	2.844E+02	1.894E-07	2.564E-07	1.800E-09	2.400E-09	4.100E-09	6.000E-10	2.660E+00	
21	15	7	1	0.000E+00	0.000E+00	3.300E-09	7.000E-10	2.716E+00	2.835E+02	2.859E+02	1.856E-07	2.486E-07	3.000E-10	1.300E-09	3.200E-09	1.000E-09	2.716E+00	
22	16	8	1	1.000E-03	0.000E+00	3.400E-09	6.000E-10	2.636E+00	2.826E+02	2.849E+02	1.940E-07	2.609E-07	1.000E-10	2.000E-09	3.700E-09	2.700E-09	2.634E+00	
23	15	8	1	1.000E-03	0.000E+00	2.000E-09	1.700E-09	2.662E+00	2.817E+02	2.839E+02	1.928E-07	2.610E-07	1.000E-09	9.000E-10	9.000E-10	1.800E-09	2.661E+00	
24	14	8	1	0.000E+00	0.000E+00	1.200E-09	9.000E-10	2.727E+00	2.826E+02	2.846E+02	1.835E-07	2.483E-07	2.600E-09	0.000E+00	8.000E-10	3.000E-10	2.727E+00	
25	13	8	1	1.000E-03	2.000E-08	1.000E-10	2.500E-09	2.808E+00	2.842E+02	2.859E+02	1.702E-07	2.283E-07	2.500E-09	5.000E-10	1.300E-09	3.300E-09	2.808E+00	
26	12	8	1	0.000E+00	0.000E+00	8.000E-10	3.300E-09	2.916E+00	2.852E+02	2.869E+02	1.632E-07	2.181E-07	2.900E-09	4.000E-10	2.800E-09	6.100E-09	2.916E+00	
27	11	8	1	0.000E+00	0.000E+00	7.000E-10	1.600E-09	2.911E+00	2.852E+02	2.867E+02	1.631E-07	2.209E-07	4.500E-09	5.000E-10	1.800E-09	1.400E-09	2.910E+00	
