Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	5
Date	2025/05/01
Time	04:54:41

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	0.000E+00	1.800E-09	5.100E-09	2.840E+00	2.890E+02	2.910E+02	1.601E-07	2.123E-07	3.100E-09	1.000E-09	2.400E-09	5.700E-09	2.840E+00	
2	10	5	1	1.000E-03	0.000E+00	0.000E+00	4.200E-09	2.737E+00	2.881E+02	2.896E+02	1.691E-07	2.271E-07	1.000E-10	1.100E-09	7.000E-10	5.900E-09	2.738E+00	
3	11	5	3	0.000E+00	99.99													
4	12	5	1	1.000E-03	1.000E-08	2.300E-09	2.000E-09	2.787E+00	2.884E+02	2.903E+02	1.692E-07	2.257E-07	1.300E-09	2.700E-09	2.100E-09	3.000E-10	2.787E+00	
5	13	5	1	0.000E+00	0.000E+00	1.000E-09	2.700E-09	2.730E+00	2.886E+02	2.903E+02	1.735E-07	2.295E-07	4.000E-09	4.500E-09	1.600E-09	2.000E-09	2.730E+00	
6	14	6	1	0.000E+00	0.000E+00	5.000E-10	3.400E-09	2.697E+00	2.865E+02	2.881E+02	1.847E-07	2.462E-07	7.000E-10	6.100E-09	3.000E-10	2.100E-09	2.697E+00	
7	13	6	1	0.000E+00	1.000E-08	2.000E-10	1.800E-09	2.737E+00	2.861E+02	2.878E+02	1.799E-07	2.414E-07	2.400E-09	1.800E-09	0.000E+00	0.000E+00	2.737E+00	
8	12	6	1	1.000E-03	1.000E-08	4.000E-10	4.800E-09	2.825E+00	2.867E+02	2.886E+02	1.724E-07	2.295E-07	3.900E-09	2.900E-09	2.000E-09	4.400E-09	2.824E+00	
9	11	6	1	0.000E+00	0.000E+00	1.200E-09	0.000E+00	2.823E+00	2.867E+02	2.882E+02	1.709E-07	2.307E-07	1.200E-09	2.400E-09	1.100E-09	4.900E-09	2.823E+00	
10	10	6	1	0.000E+00	1.000E-08	2.600E-09	2.400E-09	2.777E+00	2.862E+02	2.878E+02	1.738E-07	2.336E-07	2.200E-09	2.300E-09	5.000E-09	2.500E-09	2.776E+00	
11	9	6	1	0.000E+00	0.000E+00	2.200E-09	3.500E-09	2.778E+00	2.871E+02	2.888E+02	1.722E-07	2.314E-07	0.000E+00	5.000E-10	3.800E-09	9.000E-10	2.778E+00	
12	8	6	1	0.000E+00	0.000E+00	2.000E-10	3.600E-09	2.745E+00	2.884E+02	2.898E+02	1.736E-07	2.326E-07	3.500E-09	2.700E-09	1.600E-09	3.100E-09	2.745E+00	
13	7	7	1	0.000E+00	0.000E+00	2.200E-09	2.000E-10	2.760E+00	2.891E+02	2.907E+02	1.691E-07	2.259E-07	2.100E-09	1.600E-09	1.900E-09	8.000E-10	2.760E+00	
14	8	7	1	0.000E+00	0.000E+00	4.200E-09	1.900E-09	2.812E+00	2.878E+02	2.894E+02	1.715E-07	2.289E-07	1.400E-09	2.100E-09	3.100E-09	1.000E-09	2.812E+00	
15	9	7	1	1.000E-03	0.000E+00	3.100E-09	4.000E-10	2.846E+00	2.873E+02	2.889E+02	1.667E-07	2.238E-07	1.100E-09	3.100E-09	5.000E-10	2.000E-10	2.847E+00	
16	10	7	1	0.000E+00	0.000E+00	1.000E-10	2.900E-09	2.864E+00	2.865E+02	2.881E+02	1.683E-07	2.239E-07	3.700E-09	2.700E-09	2.600E-09	3.500E-09	2.864E+00	
17	11	7	1	0.000E+00	0.000E+00	6.000E-10	1.400E-09	2.899E+00	2.865E+02	2.880E+02	1.668E-07	2.242E-07	3.100E-09	3.400E-09	0.000E+00	1.800E-09	2.898E+00	
18	12	7	1	1.000E-03	0.000E+00	1.100E-09	0.000E+00	2.935E+00	2.871E+02	2.889E+02	1.631E-07	2.184E-07	2.400E-09	1.200E-09	2.000E-10	1.700E-09	2.935E+00	
19	13	7	1	0.000E+00	1.000E-08	1.200E-09	2.400E-09	2.854E+00	2.864E+02	2.880E+02	1.722E-07	2.288E-07	6.000E-10	1.000E-10	6.000E-10	3.500E-09	2.853E+00	
20	14	7	1	1.000E-03	0.000E+00	1.500E-09	3.600E-09	2.752E+00	2.851E+02	2.868E+02	1.855E-07	2.484E-07	2.500E-09	2.000E-09	1.300E-09	4.300E-09	2.752E+00	
21	15	7	1	0.000E+00	0.000E+00	1.100E-09	1.200E-09	2.715E+00	2.853E+02	2.873E+02	1.879E-07	2.526E-07	2.800E-09	3.000E-09	1.000E-09	3.300E-09	2.715E+00	
22	16	8	1	0.000E+00	0.000E+00	6.000E-10	5.000E-10	2.636E+00	2.849E+02	2.867E+02	1.938E-07	2.602E-07	3.200E-09	4.000E-09	3.000E-10	2.300E-09	2.636E+00	
23	15	8	1	0.000E+00	0.000E+00	1.700E-09	4.600E-09	2.712E+00	2.840E+02	2.858E+02	1.912E-07	2.578E-07	0.000E+00	1.000E-09	3.200E-09	6.000E-10	2.712E+00	
24	14	8	1	0.000E+00	1.000E-08	1.200E-09	4.300E-09	2.821E+00	2.851E+02	2.869E+02	1.776E-07	2.395E-07	9.000E-10	7.000E-10	2.600E-09	5.000E-09	2.821E+00	
25	13	8	1	1.000E-03	0.000E+00	1.200E-09	1.100E-09	2.888E+00	2.860E+02	2.877E+02	1.685E-07	2.264E-07	1.500E-09	1.500E-09	2.100E-09	2.000E-10	2.886E+00	
26	12	8	1	0.000E+00	0.000E+00	1.000E-10	1.500E-09	2.938E+00	2.866E+02	2.882E+02	1.628E-07	2.190E-07	1.400E-09	2.200E-09	1.900E-09	1.700E-09	2.938E+00	
27	11	8	1	0.000E+00	0.000E+00	9.000E-10	1.800E-09	2.922E+00	2.862E+02	2.878E+02	1.652E-07	2.220E-07	3.400E-09	4.000E-10	4.000E-10	1.400E-09	2.922E+00	
28	10	8	1	1.000E-03	0.000E+00	5.000E-10	3.000E-10	2.885E+00	2.860E+02	2.875E+02	1.678E-07	2.261E-07	1.800E-09	2.000E-10	5.000E-10	0.000E+00	2.885E+00	
