Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	23
Date	2025/05/01
Time	06:34:03

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	1.000E-08	1.400E-09	3.700E-09	2.654E+00	2.848E+02	2.865E+02	1.889E-07	2.572E-07	4.300E-09	3.100E-09	2.300E-09	3.700E-09	2.653E+00	
2	10	5	1	0.000E+00	0.000E+00	3.500E-09	5.000E-10	2.565E+00	2.839E+02	2.857E+02	1.975E-07	2.683E-07	1.600E-09	2.700E-09	3.200E-09	1.500E-09	2.565E+00	
3	11	5	1	0.000E+00	1.000E-08	1.900E-09	9.000E-10	2.527E+00	2.836E+02	2.853E+02	1.986E-07	2.690E-07	2.000E-10	1.800E-09	8.000E-10	1.100E-09	2.526E+00	
4	12	5	1	0.000E+00	0.000E+00	1.200E-09	1.200E-09	2.521E+00	2.845E+02	2.864E+02	1.924E-07	2.609E-07	2.900E-09	2.400E-09	3.000E-10	3.800E-09	2.521E+00	
5	13	5	6	0.000E+00	1.000E-08	1.000E-09	1.900E-09	2.492E+00	2.854E+02	2.871E+02	1.933E-07	2.610E-07	5.000E-10	6.000E-10	2.600E-09	4.500E-09	2.492E+00	
6	14	6	6	0.000E+00	0.000E+00	1.600E-09	1.000E-09	2.474E+00	2.840E+02	2.857E+02	2.016E-07	2.730E-07	1.000E-10	1.200E-09	2.500E-09	8.000E-10	2.474E+00	
7	13	6	1	0.000E+00	0.000E+00	3.900E-09	0.000E+00	2.512E+00	2.838E+02	2.855E+02	1.978E-07	2.688E-07	6.000E-10	1.800E-09	1.000E-09	9.000E-10	2.512E+00	
8	12	6	1	0.000E+00	0.000E+00	2.400E-09	2.300E-09	2.543E+00	2.831E+02	2.851E+02	1.962E-07	2.682E-07	2.000E-09	7.000E-10	1.800E-09	8.000E-10	2.544E+00	
9	11	6	1	1.000E-03	0.000E+00	2.800E-09	3.000E-10	2.590E+00	2.825E+02	2.842E+02	2.004E-07	2.737E-07	2.200E-09	2.100E-09	5.000E-10	3.000E-10	2.590E+00	
10	10	6	4	0.000E+00	2.952E-05	999.9												
11	9	6	1	0.000E+00	0.000E+00	1.100E-09	4.000E-10	2.542E+00	2.831E+02	2.850E+02	2.024E-07	2.751E-07	8.000E-10	2.500E-09	1.600E-09	8.000E-10	2.542E+00	
12	8	6	1	0.000E+00	0.000E+00	4.000E-10	2.100E-09	2.516E+00	2.844E+02	2.863E+02	1.993E-07	2.699E-07	3.500E-09	5.100E-09	4.000E-10	2.300E-09	2.517E+00	
13	7	7	4	0.000E+00	2.764E-05	999.9												
14	8	7	1	1.000E-03	0.000E+00	1.000E-10	5.600E-09	2.533E+00	2.827E+02	2.845E+02	2.063E-07	2.817E-07	0.000E+00	1.000E-09	1.700E-09	3.800E-09	2.533E+00	
15	9	7	1	0.000E+00	0.000E+00	3.000E-09	1.000E-10	2.640E+00	2.829E+02	2.851E+02	1.972E-07	2.682E-07	1.000E-10	1.700E-09	3.600E-09	0.000E+00	2.640E+00	
16	10	7	1	0.000E+00	0.000E+00	1.800E-09	3.100E-09	2.700E+00	2.842E+02	2.859E+02	1.874E-07	2.541E-07	3.700E-09	4.400E-09	1.500E-09	1.900E-09	2.700E+00	
17	11	7	1	0.000E+00	0.000E+00	2.000E-10	4.000E-10	2.744E+00	2.848E+02	2.864E+02	1.820E-07	2.452E-07	2.900E-09	1.600E-09	1.200E-09	4.000E-10	2.742E+00	
18	12	7	1	1.000E-03	0.000E+00	2.200E-09	1.500E-09	2.733E+00	2.855E+02	2.874E+02	1.734E-07	2.354E-07	5.400E-09	1.000E-10	3.200E-09	1.500E-09	2.734E+00	
19	13	7	1	0.000E+00	1.000E-08	8.000E-10	2.100E-09	2.630E+00	2.848E+02	2.865E+02	1.854E-07	2.504E-07	2.300E-09	7.000E-09	9.000E-10	1.700E-09	2.631E+00	
20	14	7	1	1.000E-03	1.000E-08	1.000E-09	3.400E-09	2.546E+00	2.835E+02	2.852E+02	1.991E-07	2.704E-07	2.800E-09	1.900E-09	1.000E-10	5.000E-10	2.545E+00	
21	15	7	1	1.000E-03	1.000E-08	8.000E-10	3.000E-10	2.534E+00	2.838E+02	2.856E+02	2.028E-07	2.733E-07	2.300E-09	1.300E-09	3.000E-10	1.200E-09	2.534E+00	
22	16	8	6	0.000E+00	0.000E+00	1.000E-10	6.000E-10	2.476E+00	2.835E+02	2.853E+02	2.083E-07	2.795E-07	2.200E-09	1.600E-09	2.000E-10	7.000E-10	2.476E+00	
23	15	8	1	1.000E-03	1.000E-08	2.000E-09	8.000E-10	2.570E+00	2.836E+02	2.854E+02	1.983E-07	2.683E-07	5.200E-09	7.000E-10	2.100E-09	1.500E-09	2.570E+00	
24	14	8	1	0.000E+00	0.000E+00	7.000E-10	1.800E-09	2.665E+00	2.853E+02	2.870E+02	1.809E-07	2.450E-07	3.900E-09	1.300E-09	1.000E-09	3.200E-09	2.665E+00	
25	13	8	1	0.000E+00	1.000E-08	0.000E+00	6.500E-09	2.842E+00	2.879E+02	2.893E+02	1.590E-07	2.141E-07	0.000E+00	1.300E-09	9.000E-10	5.100E-09	2.842E+00	
26	12	8	4	0.000E+00	4.045E-05	999.9												
27	11	8	1	0.000E+00	0.000E+00	1.500E-09	2.700E-09	2.949E+00	2.886E+02	2.897E+02	1.519E-07	2.049E-07	1.000E-09	1.500E-09	1.000E-10	2.000E-10	2.949E+00	
28	10	8	1	0.000E+00	0.000E+00	9.000E-10	1.000E-09	2.815E+00	2.865E+02	2.881E+02	1.690E-07	2.272E-07	1.700E-09	2.700E-09	1.000E-10	1.300E-09	2.815E+00	
29	9	8	4	0.000E+00	5.185E-05	999.9												
30	8	8	1	0.000E+00	0.000E+00	3.000E-10	3.700E-09	2.593E+00	2.828E+02	2.846E+02	2.040E-07	2.766E-07	3.900E-09	2.700E-09	1.000E-09	3.400E-09	2.593E+00	
