Program name	ME58P82_G0A89BA.jtf
Lot number	FA55-4307-327A-250501@203
Wafer number	22
Date	2025/05/01
Time	06:27:38

No.U	X	Y	Bin	CONT	IGSS0	IGSS10	ISGS10	VTH0.25	BVDSS0.25	BVDSS10	IDSS240	IDSS250	IGSS16	ISGS16	IGSS18	ISGS18	VTH0.25_2
LimitU				0.500V	99.00uA	100.0nA	100.0nA	4.500V	300.0V	300.0V	800.0nA	800.0nA	200.0nA	200.0nA	200.0nA	200.0nA	4.500V	
LimitL				0V	0A	0A	0A	2.500V	250.0V	250.0V	0A	0A	0A	0A	0A	0A	2.500V	
Bias 1				1.00mA	1.00V	10.0V	10.0V	250uA	250uA	10.0mA	240V	250V	16.0V	16.0V	18.0V	18.0V	250uA
Bias 2				
Bias 3									350V	350V
Bias 4				2.50ms	10.0ms	40.0ms	40.0ms	2.00ms	20.0ms	10.0ms	20.0ms	20.0ms	40.0ms	40.0ms	40.0ms	40.0ms	2.00ms	
Bias 5				
Bias 6				
1	9	5	1	0.000E+00	0.000E+00	1.600E-09	2.200E-09	2.725E+00	2.864E+02	2.881E+02	1.824E-07	2.460E-07	1.800E-09	1.300E-09	6.000E-10	3.000E-09	2.725E+00	
2	10	5	1	0.000E+00	1.000E-08	1.400E-09	1.800E-09	2.638E+00	2.845E+02	2.862E+02	1.950E-07	2.620E-07	3.400E-09	6.900E-09	2.000E-10	3.100E-09	2.638E+00	
3	11	5	1	0.000E+00	1.000E-08	2.300E-09	1.400E-09	2.615E+00	2.846E+02	2.863E+02	1.929E-07	2.588E-07	2.400E-09	3.500E-09	6.000E-10	1.500E-09	2.614E+00	
4	12	5	1	0.000E+00	0.000E+00	7.000E-10	3.000E-10	2.637E+00	2.856E+02	2.875E+02	1.885E-07	2.502E-07	1.500E-09	1.100E-09	1.600E-09	1.300E-09	2.637E+00	
5	13	5	1	0.000E+00	1.000E-08	3.000E-10	2.100E-09	2.609E+00	2.859E+02	2.877E+02	1.895E-07	2.523E-07	3.800E-09	5.400E-09	1.000E-09	2.000E-10	2.608E+00	
6	14	6	1	0.000E+00	0.000E+00	9.000E-10	3.000E-10	2.550E+00	2.825E+02	2.845E+02	2.092E-07	2.833E-07	3.800E-09	2.500E-09	3.000E-10	1.500E-09	2.551E+00	
7	13	6	1	0.000E+00	1.000E-08	2.000E-09	3.400E-09	2.551E+00	2.818E+02	2.837E+02	2.103E-07	2.855E-07	1.400E-09	9.000E-10	2.000E-09	1.500E-09	2.551E+00	
8	12	6	1	0.000E+00	0.000E+00	3.600E-09	2.600E-09	2.586E+00	2.824E+02	2.843E+02	2.046E-07	2.781E-07	5.000E-10	1.000E-09	2.800E-09	3.600E-09	2.586E+00	
9	11	6	1	0.000E+00	1.000E-08	6.000E-10	1.400E-09	2.623E+00	2.820E+02	2.838E+02	2.073E-07	2.818E-07	1.900E-09	2.800E-09	2.600E-09	7.000E-10	2.623E+00	
10	10	6	1	0.000E+00	0.000E+00	2.500E-09	2.400E-09	2.630E+00	2.816E+02	2.834E+02	2.118E-07	2.876E-07	4.000E-09	1.300E-09	2.000E-09	4.300E-09	2.630E+00	
11	9	6	1	0.000E+00	0.000E+00	8.000E-10	1.900E-09	2.632E+00	2.828E+02	2.848E+02	2.061E-07	2.804E-07	4.100E-09	2.000E-10	1.600E-09	4.300E-09	2.632E+00	
12	8	6	1	0.000E+00	0.000E+00	2.900E-09	3.100E-09	2.599E+00	2.834E+02	2.853E+02	2.031E-07	2.755E-07	1.400E-09	1.800E-09	4.800E-09	2.200E-09	2.599E+00	
13	7	7	1	0.000E+00	0.000E+00	3.000E-09	1.100E-09	2.614E+00	2.846E+02	2.867E+02	2.014E-07	2.712E-07	1.300E-09	3.000E-10	3.400E-09	2.100E-09	2.614E+00	
14	8	7	4	0.000E+00	7.274E-05	999.9												
15	9	7	1	0.000E+00	0.000E+00	2.500E-09	3.400E-09	2.698E+00	2.823E+02	2.841E+02	2.083E-07	2.832E-07	3.600E-09	4.600E-09	3.200E-09	2.100E-09	2.698E+00	
16	10	7	1	0.000E+00	0.000E+00	7.000E-10	4.200E-09	2.736E+00	2.826E+02	2.843E+02	2.016E-07	2.739E-07	4.000E-09	3.100E-09	1.500E-09	3.900E-09	2.737E+00	
17	11	7	1	0.000E+00	1.000E-08	1.800E-09	3.200E-09	2.742E+00	2.829E+02	2.846E+02	1.982E-07	2.677E-07	2.000E-09	1.000E-09	1.500E-09	4.800E-09	2.743E+00	
18	12	7	1	0.000E+00	0.000E+00	2.100E-09	1.100E-09	2.705E+00	2.835E+02	2.854E+02	1.929E-07	2.609E-07	1.700E-09	6.900E-09	3.000E-10	1.500E-09	2.705E+00	
19	13	7	1	0.000E+00	1.000E-08	0.000E+00	7.200E-09	2.593E+00	2.815E+02	2.834E+02	2.091E-07	2.842E-07	3.000E-10	1.200E-09	1.600E-09	2.900E-09	2.593E+00	
20	14	7	1	1.000E-03	0.000E+00	1.300E-09	1.000E-09	2.525E+00	2.801E+02	2.820E+02	2.220E-07	3.039E-07	0.000E+00	4.000E-10	3.100E-09	6.000E-10	2.525E+00	
21	15	7	1	0.000E+00	0.000E+00	1.000E-09	4.200E-09	2.567E+00	2.808E+02	2.831E+02	2.182E-07	2.965E-07	4.000E-09	2.300E-09	5.000E-10	1.900E-09	2.568E+00	
22	16	8	6	0.000E+00	0.000E+00	3.000E-10	1.300E-09	2.490E+00	2.795E+02	2.817E+02	2.300E-07	3.117E-07	1.800E-09	4.000E-10	8.000E-10	1.500E-09	2.490E+00	
23	15	8	1	0.000E+00	0.000E+00	1.000E-10	1.000E-10	2.528E+00	2.791E+02	2.813E+02	2.263E-07	3.109E-07	2.800E-09	2.800E-09	0.000E+00	4.100E-09	2.528E+00	
24	14	8	1	0.000E+00	1.000E-08	8.000E-10	1.700E-09	2.590E+00	2.802E+02	2.821E+02	2.157E-07	2.957E-07	6.000E-10	7.000E-10	1.700E-09	3.200E-09	2.591E+00	
25	13	8	1	1.000E-03	2.000E-08	3.300E-09	1.500E-09	2.708E+00	2.829E+02	2.847E+02	1.939E-07	2.632E-07	1.000E-10	4.000E-10	3.100E-09	1.300E-09	2.707E+00	
26	12	8	1	0.000E+00	0.000E+00	2.700E-09	1.300E-09	2.886E+00	2.857E+02	2.872E+02	1.758E-07	2.375E-07	1.200E-09	9.000E-10	3.500E-09	1.900E-09	2.885E+00	
27	11	8	1	0.000E+00	1.000E-08	4.300E-09	1.400E-09	2.923E+00	2.863E+02	2.877E+02	1.720E-07	2.321E-07	1.000E-10	1.500E-09	0.000E+00	7.000E-10	2.923E+00	
28	10	8	1	0.000E+00	1.000E-08	1.400E-09	2.500E-09	2.872E+00	2.850E+02	2.870E+02	1.811E-07	2.439E-07	2.100E-09	6.200E-09	1.100E-09	3.400E-09	2.872E+00	
